lifeStage	reps
first instar gallicola	27
first instar nymph	1
flower, immature fruit, mature fruit	1
four days	26
fresh (slightly addled)	1
fresh (tacky)	1
fresh, some started	1
from 1/2 to 3/4	1
fruit ripe, flower	22
full feathers	1
immature?	146
indeterminado y algunos adultos con crias	1
infertile (begun today)	1
juv* with juv crossed out	1
juvenile (30 days)	3
juvenile; adult, juvenile	391
larva I	6
larva, lot of 1	2
larvae and juveniles	38
larvae no legs:11 ; larvae with hind legs < 1cm:3	2
larvae no legs:13	6
larvae no legs:2 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:4	1
larvae no legs:25 ; larvae with hind legs < 1cm:15 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1	1
larvae no legs:26 ; larvae with hind legs < 1cm:1	1
larvae no legs:4 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:7 ; metamorph with tail:4	1
larvae no legs:51	4
larvae no legs:58 ; larvae with hind legs < 1cm:8	1
larvae no legs:94 ; larvae with hind legs > 1cm:507 ; adult male:1 ; adult female:2	1
last but one stage	1
lenght < 5 cm:1 ; lenght:5-10 cm:29	1
lenght < 5 cm:13 ; lenght:5-10 cm:6	2
lenght < 5 cm:25 ; lenght:5-10 cm:10	1
lenght < 5 cm:3 ; lenght:5-10 cm:21	1
lenght < 5 cm:32 ; lenght:5-10 cm:92	1
lenght < 5 cm:70 ; lenght:5-10 cm:5 ; lenght:25-30 cm:2	1
lenght < 5 cm:8 ; lenght:5-10 cm:8	1
lenght:15-20 cm:13	1
lenght:5-10 cm:1 ; lenght:25-30 cm:1	1
lenght:5-10 cm:10 ; lenght:10-15 cm:2	2
lenght:5-10 cm:44	4
lenght:5-10 cm:8 ; lenght:10-15 cm:1	7
male in transitional plumage	1
meraspid	2
moy.	3
nearly fresh to well started	1
no aplicable | pre-muda	1
o.s.e.	1
pipped, 1/3	1
pupa: 72	1
scales and opercles removed for aging: approx 20 years old	2
skull <5% pnuematized	1
small embryos - 2	1
some 2/3 some just started	1
stage 22 of Gosner, 1960	4
stage 37 of Gosner, 1960	4
stage IV	23
started	3368
started-bloody	1
subadult?	26
tadpole stage	2
teneral:2; adult male:2; adult female:3; adult:9	1
teneral:7; adult male:1	1
three fourths	5
two weeks	18
têtards et oeuf	1
various: from nearly fresh to we	1
very worn plumage	1
yolk sac larvae	2
zoea I-IV; megalopa; crab 1	2
{"adult":32}	2
{"adult":5, "pulli":13}	2
0 0 b B e E E; bird on nest	1
0 adults, 1 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	429
0 adults| 5 larvae| 1 pupae| 0 cocoon	1
0.5 year	27
1 Adulto, 3 Crías	1
1 HOUR OLD	1
1 Indeterminado	3
1 OF 2 JARS	1
1 adulto, 1 juvenil	11
1 adv., 3 infertile?	1
1 egg of 3 failed eggs.  Dried y	1
1 far gone..1 infertile	1
1 first instar larva	1
1 ninfa, 1 larva	2
1 pupa and 9 larvae	1
1 pupa, 6 larvas	4
1 showing blood, 1 small embryo	2
1-15 Fresh; 16 eyes formed; 17 b	1
1.5 .	2
1/2 To 1/3 Advanced	1
1/3 Complete	1
1/3 adv.	2
10 adults + 13 larvae	1
10 adults + 6 larvae	2
10 years, 2 months	1
11 Adults, 4 Juveniles	1
115 adults + 4 larvae	1
11J	3
12 days	131
12+	1
1312-14 slight; 1315 very slight	1
14 ninfas	2
14x5mm	2
15 JUVENILE, 24 ADULT	1
150 adult	4
17 adults + 3 larvae	5
178 adult	1
18 MOS	1
19F	1
1G	2
1M 14F 5J	1
1m 4f	10
2 Fresh; 2 Started	4
2 adults + 5 larvae	13
2 advanced; 1 one third; 2 fresh	1
2 eggs fresh, 1 trace, 1 slight	1
2 fresh. 5 just started	1
2 larvae (yearlings)	1
2 med. Embryos, 1 addled	1
2 showing, 1 fresh	2
2 young of host in nest	1
20 YEARS	1
20 pupas, 2 larvas	1
204 Adults, 2 Juveniles	1
20x15mm	2
23 adults + 3 larvae/pupa	1
24 adults + 2 larvae/pupa	2
250,0g	2
29 days; Downy chick	1
297 unknown	1
2F, 1?	1
2M 4F 3J	1
2M, 1J	2
2M, 9F	1
2MK	1
2m 1f 4j	1
2x4mm	2
3 adults, 0 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	100
3 clutch	2
3 eggs from 3 nests, all abnorma	1
3 larvae, 2 larvae reared to pupa, 2 larvae reared to adult	1
35 Adultos indeterminados, 41 Inmaduros, el resto sin inform	1
3F  1J	6
4 adultos	76
4 adults + 18 larvae	1
4 days down to fresh	1
4 eggs 24 days then buried for 2	1
43 crías	1
437 mm	1
44 juvenile	1
4M  1F  4J	2
4M 2F 30J	1
4M 7F	1
4m 9f 4j	1
5 larvae, 1 larva reared to pupa, 1 larva reared to adult	1
50+	2
53 adult	24
56 adults + 2 larvae	1
5E	5
5M  8F	1
64 Adults, 1 Juvenile	1
65 pupas	1
69 adults + 2 larvae	1
6m 1f 2j	1
70 larvas	2
8 unknown	152
8-9 mm	184
9 adults + 2 larvae	7
97-MC06-ES-1	1
97-SC05-ES-1, hacked, fragments	1
9C	4
A suggestion in two, otherwise f	1
ADULT FEMALE, 2 EMBR	1
AHY	175
AHY ( After hatching year)	1
About 1/3 advanced.	2
About 5 to 8 days	1
Ad 18 Yrs	1
Adolescent	96
Adult, liver tissue taken	9
Adult: 118	1
Adult: 21; Adult Male: 17; Adult Female: 4	1
Adult: 992	1
Adult; Adult; Pupa	91
Advanced (2 broken)	1
Advanced; 1 egg clear	1
All One third	1
All hatched	1
Almost 1/2	1
BF:12x5mm.; age by plumage	1
BURSA 9 X 6 MM	3
Begun And No More	1
Begun. May be two birds as 2 egg	1
Blood shot	2
Desconocido	56254
Downy 24 Hours	1
EMBRYOS AND EGGS	1
Eggs #126,127 hatched in the lab	1
Eudoxid stage	63
Faintly started	1
Fragments form 1 hatched egg.	1
Fresh (2) started	1
Fresh (bird sitting)	1
Fresh (complete)	2
Fresh 1 days	1
Fresh to 1/3	5
Fresh to heavy.	1
From slight to well-formed bony	1
Gosner 43: early anuran metamorph	703
HA1. Adulto 1.	4
HA4. Adulto 4.	1
I; II; juvenile;; juvenile; juvenile	1
I; II; ovigerous;;	5
I;; Juvenile; Juvenile	1
IMMATURE, SKULL UNOSSIFIED	9
Infertile, The Fifth Egg Hatched	1
Intertile	1
JUVENILE,  ADULT	1
Jar #17; fragments, infertile	1
Juvenil 2o. año	1
Juvenile: 12; Adult: 130	1
L:172mm; WCH:90mm; EXT:292mm; WC	1
L:255mm; age by plumage	1
L:8.25"; EXT:12.75"; some measur	1
L:9.5in; TL:3.25in; WCH:4.75in;	1
Larva; Adult; Pupa	1
Larvae through metamorphs	1
Larvae/Juvenile	2
Light incubation	1
Most ammocoetes. Two transforming	1
No trace	1
Ossification complete	6
Partly fresh	1
Pupal case & Larval skins, 2	1
SKULL NOT OSSIFIED	17
Shell Frags-successful Hatch	1
Sinemuriano inferior	85
Slight 1/3	1
Slightly developed embryo.	1
Stage 31	13
Submature	2
Thick (nest deserted)	1
Three-fourths	2
Tissue-Tail tip taken	2
Two Day(s)	1
Two-thirds incubated	11
Uneven, slight to 1/3	1
Unknown, 6	6
Unpaired female	1
WCH:89.94; age by plumage	1
Well started to over 1/2	1
Wings & legs barely forming	1
Young Birds; C	1
a- 3/4; b- >3/4	1
a- no development, b- showing bl	1
about 1/2 incubated	16
adult - 21 yrs.	1
adult 10|adult 36	1
adult 11|adult 11	1
adult 18|adult 16	1
adult 1; immatures 7	1
adult 1|adult 1|nymph 4	1
adult 2|adult 2|subimago 1	1
adult 2|adult 66	1
adult 2|larva 2|pupa 2	1
adult 39+ Y	1
adult 4|adult 4	41
adult 5|nymph 1	3
adult > 13,5 Y	1
adult female:4; adult male:20	1
adult male:2; undetergent:3	2
adult male:7; adult female:6; adult:2	1
adult; 16 mo 24 day	2
adult; 229 day	2
adult; 267 day	2
adult; 27 day	12
adult; 65 day	4
adult; 674 day	2
adult; >1 yr 10 mo	2
adults and eggs	9
adults: 2, juveniles: 7, cysts: 0, ystoids: 0, egg sacks: 0	1
adultus	81
advanced (5 to 8 days)	1
advanced (much caustic)	1
ala.	1
all fresh or showing slight trac	1
approx. 166 day fetus	1
begun + fresh	1
c.20 months	3
commenced in 4 eggs, 1 egg fresh	1
cuckoo showing blood, host small	1
embryos well-formed but soft	1
fingerlings	1
fresh to hatched	2
full term?	1
fully inc.	1
imm (10+ mo)	1
immature fruit, mature fruit	2
incubation	2
juvenile; 9 day	2
large embryos in all eggs	1
larva (sizeClass:15-30mm)	5
larva (sizeClass:20-25mm)	88
larvae no legs:11 ; larvae with hind legs < 1cm:4	1
larvae no legs:116 ; larvae with hind legs < 1cm:24 ; larvae with hind legs > 1cm:8 ; metamorph with tail:1	1
larvae no legs:12 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:2	1
larvae no legs:14	7
larvae no legs:2 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:2	1
larvae no legs:28 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:87 ; metamorph with tail:51	1
larvae no legs:44 ; larvae with hind legs > 1cm:46 ; metamorph with tail:1 ; metamorph without tail:5	1
larvae no legs:52	1
larvae no legs:82 ; larvae with hind legs < 1cm:25 ; larvae with hind legs > 1cm:76 ; metamorph with tail:32	1
larvae no legs:90	1
larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:8	1
larvae; adult	2
last larval stage	4
last stage	3
lenght < 5 cm:10 ; lenght:5-10 cm:20	1
lenght < 5 cm:16 ; lenght:5-10 cm:10 ; lenght:10-15 cm:4	1
lenght < 5 cm:17 ; lenght:5-10 cm:30	1
lenght < 5 cm:23 ; lenght:5-10 cm:19	1
lenght < 5 cm:3 ; lenght:5-10 cm:22	3
lenght < 5 cm:45	1
lenght < 5 cm:8 ; lenght:5-10 cm:9	1
lenght < 5 cm:83	1
lenght:10-15 cm:40	1
lenght:15-20 cm:14	1
lenght:5-10 cm:1 ; lenght:25-30 cm:2	1
lenght:5-10 cm:21 ; lenght:10-15 cm:12 ; lenght:15-20 cm:2	1
lenght:5-10 cm:45	3
lenght:5-10 cm:8 ; lenght:10-15 cm:2	1
lenght:5-10 cm:83	1
lot of 16 larvae	1
moderate-dead	1
nauplius I; nauplius II; nauplius III; nauplius IV; nauplius	1
nearly to hatch	1
no development to slight	2
no doubt slight	1
nymph unsexed	2151
on (?) of hatching	1
one and two days	1
one egg started two addled	1
one-third	68
postlarvae; juvenile	2
rather advanced	6
second-year	1
skull few ossifed (sic)	2
skull no pnuematization	1
slight (2 days(	1
slight embryos	5
small embryo & showing blood	1
smallest larvae < 5cm no legs:360	1
smallest larvae < 5cm no legs:5 ; larvae no legs:24 ; larvae with hind legs < 1cm:10	1
somewhat advanced	15
somewhat advanced (6 days)	1
stage 43 of Gosner, 1960	20
teneral:1; undetergent:1; adult male:5; adult female:1	1
teneral:4; adult female:30; adult male:243	1
teneral:5; adult female:1; adult male:1; adult:20	1
two eggs infertile one 4/5	1
unhatched from former year	1
vrouwtje	71
{"adult":15}	1
{"adult":2, "adult":2}	1
{"adult":21, "pulli":27}	1
{"adult":28, "pulli":51}	1
{"adult":2}	58
1 Adult	110
1 FEMALE, 2 JUVENILE	1
1 adult + 11 larvae	2
1 and 2 medium embryos, 3 fresh	1
1 day fresh	1
1 infertile- see data card	1
1 larva reared to pupa	6
1 pupa, 14 larvas	1
1 slight, 1 fresh	1
1 year 4-5 months	10
1-pronounced trace of blood, 2-e	1
1/5th	2
101 Adults, 12 Juveniles	1
1014 moderate dead; 1015 moderat	1
102 larva	1
107 adults	1
109 larvas	2
113 adultos	2
117 unknown	1
11K	1
11M 29F 1J	1
12 d	1
12M  3F	1
132 larvas	1
159 Adults, 1 Juvenile	1
16M 25F	1
18f	1
1M  5F  8J	1
1M 38J	1
1M 9J	1
1st yr.	1
2 Adult females	7
2 Adults, 5 Chicks	1
2 Fresh; 1 Begun	1
2 JUVENILE; 1 ADULT M	1
2 Young Fledged	7
2 addled - 2 advanced	1
2 small, 2 large embryos	1
2 young fledged.	1
2.0g fresh	1
20 days	13
20M 6J	1
2612 slight-dead	1
29 nymph	1
2F 3J	6
2º instar	4
3 begun, 5 advanced	1
3 eggs almost hatching - 1 egg y	1
3 fresh, 3 started	1
3-4 days	58
30 unknown	26
31 adults	3
33 larvas	12
3M4F1J	1
4 ADULT; 8 JUVENILE	2
4 pupae / 2 pupae, 5 larvae	1
4 têtards	8
4-5 MONTHS	1
4/6- formed embryo; 5/6- tiny em	1
4M 4F 2J	2
50 pupas, 11 larvas	1
51 adults + 24 larvae	1
58 Adults, 4 Juveniles	1
5F	69
5F 31J	1
5M, 7F	2
60 larvae + 2 pupae	1
67 adult	9
7 YEARS	1
7 YRS	1
7 mo	1
7M 1F	2
8-9 days	7
9 days incubated	1
9-10 days old	1
9D	4
; juvenile; ovigerous;;	1
; transitional	1
;; ovigerous; juvenile;; juvenile; juvenile	1
>10 years	1
ADULT: 5 MALE, 8 FEMA	1
Abandoned egg	1
About 1 1/2 weeks	1
About Fresh	2
Ad, SFO breeding	1
Adult ?	33
Adult Female: 37; Adult: 58; Adult Male: 21	1
Adult Female: 3; Adult: 15; Adult Male: 12	1
Adult Skull fully ossified	1
Adult on eggs	3
Adult or subadult	1
Adult, Liver Tissue	1
Adult: 119	1
Adult: 157	1
Adult: 25; Adult Male: 14; Adult Female: 11	1
Adult: 28; Adult Male: 16; Adult Female: 12	1
Adult: 30; Adult Male: 10; Adult Female: 20	1
Adult: 40; Juvenile: 82	1
Adult: 5; Adult Male: 4; Adult Female: 1	22
Adult: 6; Adult Male: 3; Adult Female: 3	39
Adult: 7; Adult Male: 2; Adult Female: 5	13
Adult; larva	2
Aged adult	32
Almost 1/3	1
Ap viv ♀	1
Begun, varying	1
Boht small embryos	1
Comemnced	1
Definitive Adult	1
Deutoninfa	111
EMBRYO MALE	5
EXT:815mm.; age by plumage	1
Eggs 151,152 addled; egg 153 hat	1
Eight eggs advanced, one egg com	1
Euring 4 | indeterminable	56
Fair sized embryos (caustic)	1
Females	1
Fresh to 1/4	8
Fresh, One Started	1
Fresh;Small Embryos	1
From advanced to fresh	1
Hatched one	1
Hatchling, unhatched egg	1
I; juvenile;; ovigerous	3
II; I;;;	1
Immature - nestling	3
Inflorescences early emergent, not yet flowering	6
Just Commenced	12
Juvenile and eggs	1
Juvenile: 45	1
Kimeridgiano-Titoniano	22
L:16.75in; EXT:29.50in; TL:2.60i	1
L:163; EXT:269.; age by plumage	1
L:242mm; TS:34mm; TL:96mm; age b	1
L:256mm; EXT:415mm; WCH:133mm; a	1
L:7.75in; EXT:13.50in; TL:5.00in	1
MALE MATURE	1
MIXED	2
Mine(s)	2355
No Data	6841
Not recorded.	1748
OL SFO	1
Oeuf	3
One egg in nest Mar. 23rd	1
One-third Incubated	10
Open skull	1
Partly fresh to advanced	1
Plioceno tardío	199
Prehatchling	4
Pupal exuviae	3
Red streak shows	1
SYM	1
See enclosed notes	2
Skul100% ossi	1
Skull 65% ossified	1
Slight (+)	1
Slight (4 days)	1
Slight. 2 on Feb.13	1
Stage 32	12
Started	2685
TNC	1
Three weeks or more	1
U-Ad.	62731
U-Ad.; Sk.Oss.	11
Unknown, 7	3
Unsuccessful	1
Variable, Moderate & Considerabl	1
Very far advanced	9
WCH: 52mm  TL: 52mm (w); age by	1
WCH:89.42 mm.; age by plumage	1
a week. Infertile	1
about 1/2; soft embryos	1
addled-moderate-dead	1
addled; in nest with 5 young	1
adult 11|adult 12	2
adult 18|adult 17	3
adult 1|female 1|nymph 1	1
adult 25|adult 22	1
adult 29|adult 11	1
adult 2|adult 2|subimago 2	1
adult 30|adult 2	2
adult 3|subimago 1	2
adult 4 j +	2
adult 4|adult 5	8
adult and ammocoete	1
adult female:10; adult male:40	1
adult male:2; undetergent:4	1
adult male:9; adult female:2; undetergent:2	1
adult+young	1
adult; 12+ mo	2
adult; 198 day	4
adult; 358 day	2
adult; 518 day	2
adult; > 5 yr	2
adult; >9 yr	2
adult; adult; adult; adult	1
adult; subadult	8
advanced half	1
after 6 days or more	1
at least 24 hours	1
broken and dried.  Full.  One-ha	1
cercaria; sporocyst	4
cercariae	613
commenced about 1/3	1
dourny Juv. [illeg.]	1
egg cluster	1
exuvium	723
far	3
female with pup	1
flower, fruit	4
fresh & began	2
fresh (congealed)	3
fresh to 3 days	2
gastrula	2
imm (9 mo)	1
in nest with young	1
juvenile and adult	1
juvenile; Rudd's age class 32+	108
large embryo, not pipping	1
larva: 1	808
larvae no legs:1 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:49 ; metamorph with tail:10 ; metamorph without tail:1	1
larvae no legs:11 ; larvae with hind legs < 1cm:5	2
larvae no legs:110	1
larvae no legs:15	2
larvae no legs:17 ; larvae with hind legs < 1cm:17 ; larvae with hind legs > 1cm:4	1
larvae no legs:234 ; adult male:1	1
larvae no legs:26 ; larvae with hind legs < 1cm:3	1
larvae no legs:3 ; metamorph with tail:1	1
larvae no legs:53	3
larvae no legs:91	2
larval stage I	5
lenght < 5 cm:10 ; lenght:5-10 cm:21	1
lenght < 5 cm:17 ; lenght:5-10 cm:2	1
lenght < 5 cm:2 ; lenght:5-10 cm:5 ; lenght:15-20 cm:1	1
lenght < 5 cm:46	2
lenght < 5 cm:84	1
lenght:5-10 cm:1 ; lenght:10-15 cm:18 ; lenght:15-20 cm:1	1
lenght:5-10 cm:10 ; lenght:10-15 cm:4	2
lenght:5-10 cm:26 ; lenght:10-15 cm:12	1
lenght:5-10 cm:32 ; lenght:15-20 cm:1	1
lenght:5-10 cm:48 ; lenght:10-15 cm:7	1
lenght:5-10 cm:8 ; lenght:10-15 cm:3	1
lenght:5-10 cm:84	1
metacercaria	361
munapussit	1
nauplius; copepodid	16
no data	10
no development apparent	2
nouveau	2
ovum	133
perceptible	2
pipping	2
plumage in transition	1
possibly female	1
praniza stage	2
seemingly infertile	1
skull 90% ossified	3
slight (2 days)	2
slight, 3 days	1
slight, but irregular	1
slight-dead?	1
slightly "boiled	1
small	3
stage I	8
stage IX	1
teneral:1; adult female:45; adult male:85	1
teneral:3; adult male:3; adult female:1	1
various stages - to far advanced	1
{"adult":12, "pulli":20}	1
{"adult":36, "pulli":26}	1
{"adult":44, "pulli":18}	1
{"adult":82, "pulli":12}	1
"Larva (preflexión, flexión)"	9
#2 Fresh, #4 Slight trace of blo	1
(over 2 days)	1
1 Five Days, Other Fresh	1
1 SUB-ADULT, 1 FEMAL	1
1 adult, 1 nymph	2
1 adulto	676
1 begun	2
1 fresh, 1 addled	2
1 fresh, 1 with blood	1
1 half; 4 1/3	1
1 larva reared to pupa, 3 larvae reared to adult (IACC-7453)	1
1 larva, 1 newborn with his last exuviae	1
1 month, 24 days	2
1 perfectly fresh, 1 slight, 1,	1
1 small adult	3
1 year, 3 months	2
1/4.	3
10 Adultos, 2 Crías	1
11m, 16d	1
13 Adults, 8 Juveniles	1
13 adults + 1 larva/pupa	1
14-16 days after eruption of arms	1
15 nymph	6
15x11mm	2
167 adult	1
1=1/2, 2=addled, Of Which 1 A Ru	1
1K (juv.)	1
1M 3F 10J	1
1M2F	5
1St Win.	3
1x2,5mm	2
2 addled - 2 slight	1
2 adults, 2 juveniles	1
2 and 4 days	1
2 females adults	2
2 first instar larvae, 2 mature larvae, 1 larval skin, 2 pupae	1
2 fresh, 1 bloody	1
2 fresh, 3 slight	3
2 half rotten, 1 fresh	1
2 jeunes	9
2 just started; 1 - 1/4	1
2 large embryos	3
2.5 years old	2
202 adult	1
2119-20 advanced-feathered; head	1
22 +/- days	1
26 adults + 1 larva/pupa	2
2656 moderate	1
29M, 28F	1
2F 2j	3
3 FEMALES, 1 MALE	3
3 pupae, 12 larvae	1
30 adults + 2 larvae	1
38 Adults, 12 Juveniles	2
39 adults + 10 larvae	1
3F  5J	1
3J/4J	1
3rd yr.	1
4 Mo.	1
4-5 YEARS	1
4/5 Advanced	3
44 adults + 12 larvae	1
4M 3J	1
4f	11
5 larvae, 1 pupa, 2 larvae reared to pupa and 2 larvae reared to adult	1
5 pupae, 8 larvae / 1 pupae	1
54 pupas	1
5G	1
6 a 7 months old	3
6 young-of-the-year	6
6C/7C/8C	1
6M, 6F, 1J	1
6m 7j	1
7 adults,2 juveniles, 0 cysts, 0 cystoids, 0 egg sacs	1
7 to 10 days	19
7/10 days	1
78 larvas	2
7H/8H	1
7M, 31F	1
8 Adults, 2 Juveniles	4
8 days or so	1
8 juvenile; 7 adult	1
8 larvae, 2 pupae	1
8 larvas, 1 pupa	2
81 adults + 1 larva	1
85M, 219F	1
98-SC07-ES-1, hacked	1
9E	5
; ovigerous; juvenile; juvenile	15
; ovigerous;;	163
?III	7
A X Addled 1x Hatching	1
A-J	2
A3. Adulto 3. 501-650 cm.	10
AA	58
ADULT GRAVID FEMALES	1
ADULT MALE, FEMALES	2
ADULT WITH YOUNG	1
About 2 to 5 days	4
Adult (hatch year)	1
Adult Male: 1; Adult Female: 1; Juvenile: 1	1
Adult: 10; Adult Male: 9; Adult Female: 1	1
Advanced in most.	1
Age 4 days	3
Age Class VI	1
Al.viv.♀♀	3
All Hatched	2
All three eggs hatched in lab.	3
BI1bis. Infantil 1.	1
Begun in two	1
Both eggs contained feathered em	1
Com-	1
Developed	1
EGG, FRY	1
Egg 140 addled; egg 141 broke in	1
Embryos 103,104 died early in th	1
FEMALE IMMATURE	2
Feathered emb.	1
First	2
First egg laid Sun and all sligh	1
Found Broken With Dessicated Chi	1
Four days incubated	2
Fresh & slight (2)	1
Fresh (complete lay)	1
Fresh and showing blood.	1
Fresh or nearly so.	1
Fresh or slight.	8
I. Cria	1010
L:15in; TL:3&1/8in; TS:1.5in; WC	1
L:161; EXT:244.; age by plumage	1
L:9; EXT:13; "T":2 inches.; age	1
L:9in; EXT:15&3/16in; WCH:5in; T	1
LATE LARVA	1
Lactante	1
Neonato	3
No record	28
Not recoreded	3
Old set of eggshell fragments	1
One Thirds	1
POLLO	3
Piped	2
Recent metamorph	64
Recently laid	1
SKULL NOT COMPLETELY OSSIFIED, P	1
Skull 25% oss	1
Slightly addled	2
Stage 33	8
Stamfisk	2083
Tadpoles	1840
Three or four days	1
Unknown, 8	1
Very advanced	40
Very slight-appreciable	1
Very young	1
WCH:315; TL:130.2; CTO:41.8; TS:	1
WCH:317; CTO:41.1; TS:35.4.; age	1
WCH:65.65mm; TL:53.00mm.; age by	1
WCH:67.5; age by plumage	1
Well formed soft embryos.	1
[app. a dull Ad.]	1
a day or two	1
about 15%	1
about two-thirds	1
ad (9+ yrs)	1
adult , immature	1
adult 15|adult	1
adult 3K	5
adult 4|adult 6	8
adult 5|nymph 3	1
adult female:4; adult male:22	1
adult female:6; adult male:13	1
adult male:122; undetergent:53	1
adult male:13; undetergent:9	1
adult male:36; adult female:5	1
adult(s)	144
adult; 13 mo 21 day	2
adult; 15 mo 1 day	2
adult; 278 day	4
adult; 38 day	2
adult; 476 day	2
adult; 76 day	14
adults: 0, juveniles: 7, cysts: 0, ystoids: 0, egg sacks: 0	15
advanced-dead; 1047 addled	1
apt.al.	3
audlt	1
begun soft embryos	7
begun-also decomposition	1
breeding	5
egg: 100	3
f advanced	1
fledg.	1
fresh (oviduct egg)	1
fresh - bloody	1
fresh - showing	1
fresh and small embryo	1
fresh but apparently 4 days	1
fresh to beginning	5
fresh-(very slight) (contents no	1
fui	12
genitalia	3
had prgressed 4 to 6 days	1
highly incubated	19
immature adult	7
in bud, flower, mature fruit, old fruit, seeds	1
just begun?	1
juv ½	3
juvenile (33 days)	2
juvenile; postlarvae	1
larva: 2	299
larvae no legs:10 ; larvae with hind legs < 1cm:72 ; larvae with hind legs > 1cm:30 ; metamorph with tail:2	1
larvae no legs:107 ; larvae with hind legs < 1cm:6	1
larvae no legs:111	2
larvae no legs:16	2
larvae no legs:20 ; larvae with hind legs > 1cm:2	1
larvae no legs:32 ; larvae with hind legs < 1cm:1	2
larvae no legs:54	1
larvae no legs:7 ; larvae with hind legs < 1cm:10	1
larvae no legs:92	1
larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:15	1
larvae with hind legs < 1cm:33	1
lenght < 5 cm:10 ; lenght:5-10 cm:22	1
lenght < 5 cm:2 ; lenght:5-10 cm:47	1
lenght < 5 cm:3 ; lenght:5-10 cm:1 ; lenght:10-15 cm:6	1
lenght < 5 cm:3 ; lenght:5-10 cm:24	1
lenght < 5 cm:39 ; lenght:5-10 cm:16 ; lenght:10-15 cm:1	1
lenght < 5 cm:85	1
lenght:15-20 cm:11 ; lenght:20-25 cm:2	1
lenght:15-20 cm:16	1
lenght:5-10 cm:3 ; lenght:10-15 cm:6 ; lenght:15-20 cm:3	1
lenght:5-10 cm:47	2
lenght:5-10 cm:6 ; lenght:15-20 cm:4 ; lenght:20-25 cm:2	1
lenght:5-10 cm:85	1
ligere	3
m+	21
mature, immature adults + eggs	1
medium embryo; cowbird fresh	1
mesocercaria	3
mo. old juv.	1
nest held 5 eggs yesterday	1
none  (one egg in very bad shape	1
nouveau-né	226
one half incubated	1
one half or over	1
one week at least	1
plumage as in RGM 998	1
ready to hatch, infertile	1
slight & fresh (probably commenc	2
small emryos	1
smallest larvae < 5cm no legs:22 ; larvae no legs:8 ; metamorph with tail:1	1
stale& slight	1
third instar larval	3
wingless virginopara	2
with eggs	3
{"adult":18, "pulli":9}	1
{"adult":19}	5
{"adult":39, "pulli":24}	1
{"adult":57}	1
{"adult":6}	13
{"adult":75, "pulli":77}	1
"about 5 Days In All"	1
"started"	1
0-3 años	8
1 Adult, 1 Indeterminate	6
1 Adulto y 1 Sin determinar	3
1 addled 2 advanced	1
1 addled, two highly incubated	1
1 adult	567
1 adult + 19 larvae	1
1 egg infertile, 1 egg far advan	1
1 fresh, 1 slightly fresh, 1 lig	1
1 infertile, 2 - two weeks	1
1 infertile, 3 very large embryo	1
1 infertile, 4 one week	1
1 juvenil, 3 adultos	2
1 juvenile	58
1 larva reared to pre-pupa	1
1 month	4
1 pupa + 2 larvae	1
1)showing Blood 2)small Embryo	1
1+, imm	1
1,2 Fresh; 3,4 Trace Of Blood	1
