"lifeStage","reps"
"G&D 50-51: larva w/3 hind limb digits",23
"Hard embryos",23
"Hatching year",23
"; I",23
"; immature",23
"JUVENILE 1, FEMALE 2",23
"juvenile; 20 day",23
"Larvae and premetamorphs",23
"Near term embryo",23
"not given",23
"nymph 4th instar",23
"phyllosoma I",23
"See data card",23
"Skull 100% oss",23
"skull not ossified",23
"st.27",23
"suspected adult",23
"well incubated",23
"Well under way",23
"Worker",23
"10",22
"1 Adult, female",22
"1 form II females, 1 juv. males",22
"1 juvenile, 2 exuvia",22
"2 protonymph",22
"3 form II females, 1 form I males, 3 form II",22
"50%",22
"57 adult",22
"62 adult",22
"6 or 7 days",22
"7 larva",22
"about fresh",22
"adult; 5.5-6.5 yr",22
"Adult, brood",22
"Commenced.",22
"egg yolk sac larva",22
"Far Advanced",22
"fruit ripe, flower",22
"II; ovigerous",22
"larvae V",22
"newborn",22
"No further information available",22
"PARATYPE",22
"pupae",22
"QP - imago",22
"Redia",22
"Showing",22
"Skull Oss.",22
"snco?",22
"sporocyst; cercariae",22
"Started.",22
"trace of red",22
"Tun",22
"well began",22
"well-formed embryos",22
"Well formed embryos",22
"Well Started",22
"11 egg",21
"15 days",21
"1 form II females, 5 form II males",21
"1M 2J",21
"20+",21
"2M, 2F",21
"3 form II females, 3 form I males",21
"3 yr",21
"48 juveniles",21
"55 juveniles",21
"6M",21
"8-10 days",21
"About 2 days",21
"about one week",21
"adult; embryo",21
"adult fundatrix",21
"adult + juvenile",21
"alevin",21
"Data not recorded",21
"Five days",21
"fresh, showing blood",21
"IMMATURE,",21
"IMMATURE PLUMAGE",21
"Just began",21
"Just Begun",21
"Larval/In 2.5% Formalin",21
"m+",21
"Medium embryo",21
"Not  recorded",21
"One-half",21
"snco/ 1st year skull",21
"Soldier; Worker; Termitophile",21
"st.39",21
"strobilocercus",21
"t��tard 2 pattes",21
"TISSUE AND PHOTO ONLY",21
"Well set",21
"11 adults",20
"12 adults",20
"12 egg",20
"14 pupae",20
"29 unknown",20
"31 unknown",20
"3 form II females, 1 form I males, 1 form II",20
"3 form II females, 1 form I males, 2 form II",20
"4 form I males",20
"58 adult",20
"59 adult",20
"60 juveniles",20
"8 ��r",20
"about 6 days",20
"about one half",20
"adult; 19 day",20
"adults, juveniles, sex unknown",20
"adv",20
"along",20
"Com.",20
"complete",20
"cyst",20
"cysticerci",20
"Embryos formed",20
"From fresh to well began",20
"G&D 39: larva w/2 front limb digits",20
"I; II;; juvenile; juvenile; ovigerous",20
"I; II;; ovigerous;;",20
"I; juvenile; ovigerous",20
"Immature ?",20
"JUVENILE 2, MALE 1",20
"Late stage embryo",20
"male",20
"molting deutonymph",20
"not commenced",20
"One day",20
"Over 1/2",20
"phyllosoma VII",20
"stage 43 of Gosner, 1960",20
"subimago",20
"t��tards + imago",20
"two days",20
"Well commenced",20
"1/2 year",19
"1F  2J",19
"1F 4J",19
"1m 1j",19
"1M, 3F",19
"26 unknown",19
"2 form II females, 2 form I males, 2 form II",19
"2M  1F",19
"3 Days",19
"3 juveniles, 1 pupa",19
"4 form II females, 4 form II males",19
"61 adult",19
"65 juveniles",19
"6 juv. females",19
"7 or 8 days",19
"7 to 10 days",19
"9F",19
"about 2/5",19
"About fresh",19
"adult; 1 yr 8.5 mo",19
"adult; nymph",19
"Adult; skull 100% oss.",19
"Adv",19
"ATY",19
"blood",19
"Egg(s)",19
"Eggs and embryos",19
"feathered",19
"FEMALE 5, MALE 1",19
"fledged",19
"fresh - slight",19
"fresh to bloody",19
"G&D 43-45: larva w/4 front limb digits",19
"herbaceous perennial",19
"highly incubated",19
"Juvenile ?",19
"JUVENILE 1, MALE 2",19
"juvenile; 1 mo",19
"neonate; 1 day",19
"NESTLING",19
"Nestling Downy",19
"partly incubated",19
"penultimate",19
"reproductive",19
"SFO",19
"SKULL NOT COMPLETELY OSSIFIED, S",19
"st.26",19
"st.42-43",19
"U-Adult",19
"Very small embryos",19
"10 adults",18
"1 juv. females, 2 form I males",18
"1 Male, 2 Females",18
"2M  2F",18
"3 adults + 2 larvae",18
"3 juveniles, 1 exuvia",18
"4 form II females, 1 form I males",18
"4Y",18
"52 juveniles",18
"57 juveniles",18
"5 years",18
"60 adult",18
"8F",18
"about 8 days",18
"adult; 5 yr",18
"adult; 8-11 yr",18
"a/n",18
"baby",18
"badly",18
"Begun.",18
"egg or egg sac",18
"Failed nest",18
"FEMALE 2, MALE 5",18
"FEMALE 6, MALE 1",18
"First instar",18
"Flower and Immature Fruit",18
"fresh and slight",18
"Fresh or barley started",18
"G&D 40: larva w/elbow articulation",18
"half advanced",18
"Hatching",18
"HATCHLING",18
"IV",18
"jeune en mue",18
"Just Started",18
"large larva",18
"nearly 1/2",18
"One-third incubated",18
"perianths",18
"perianth + sporophyte",18
"soft bones forming",18
"Stage 26",18
"T��tards QP et",18
"Trace of red",18
"two thirds",18
"two weeks",18
"U-1St Winter",18
"Varied- see data card",18
"Young fruits",18
"11 pupae",17
"18 months",17
"1 juvenile, 2 pupae",17
"28 unknown",17
"2 form II females, 2 form I males, 1 form II",17
"2 form II females, 5 form II males",17
"2 juvenile; 2 adult",17
"2 yr",17
"3 juveniles, 2 pupae",17
"3m",17
"3M, 1F",17
"4 adults + 1 larva",17
"4 juveniles, 1 exuvia",17
"4M 1F",17
"63 adult",17
"6K",17
"75 juveniles",17
"A-1",17
"about 2 weeks",17
"About 3/4",17
"adult; 21 day",17
"adult; 2 yr 8.5 mo",17
"flower and fruit",17
"I; juvenile; juvenile; ovigerous",17
"im",17
"imagos",17
"immatures",17
"juvenile A-3",17
"larves, imagos",17
"nearly complete",17
"Nearly hatched",17
"Nestling-Juv.",17
"no",17
"SKULL NOT OSSIFIED",17
"Stage 37",17
"stage 44 of Gosner, 1960",17
"Ten days",17
"t��tard / imago",17
"Turning",17
"Well begun.",17
"Well developed",17
"young perianth",17
"1/2 incubated",16
"13 egg",16
"1/3 incubated",16
"1 adult + 3 larvae",16
"1 form II females, 4 form I males",16
"1 juv. females, 3 juv. males",16
"1m 1f 1j",16
"1M, 1J",16
"2-3 years",16
"25 unknown",16
"27 unknown",16
"2 juveniles, 2 pupae",16
"2m 1f",16
"2Nd Win.-2Nd Sum",16
"3M 3F",16
"3 young-of-the-year",16
"4 days incubated",16
"4 form II females, 2 form I males",16
"5 adults + 1 larva",16
"5 form II females, 1 form I males",16
"5 form I males",16
"7 ��r",16
"83 adult",16
"about 1/2 incubated",16
"About 1 week",16
"about one third",16
"About one week",16
"adolescent",16
"adult; 25 day",16
"adult; adult; larvae",16
"adult; Rudd's age class 3",16
"Ag��",16
"A, L",16
"A, L, P",16
"Ammocoete",16
"barely begun",16
"begun in all",16
"Blood",16
"Bloodshot",16
"bloody yolks",16
"class 3",16
"Complete",16
"embryos large and soft",16
"fairly fresh",16
"femelle",16
"gammal",16
"Gosner 01-18: anuran embryo",16
"Heavily incubated",16
"��closion",16
"I; II;;;",16
"Imm.?",16
"j-1",16
"Juvenile?",16
"Juvenile/subadult",16
"Large skull windows",16
"Larve",16
"metamorphs",16
"nauplius; copepodid",16
"; neuter",16
"some",16
"stage 40 of Gosner, 1960",16
"suspected juvenile",16
"Tetrasporangial",16
"t��tard stade 31",16
"Two Days",16
"U.Ad.",16
"very bad",16
"11",15
"1-2 eggs starting",15
"1/6",15
"1f 2j",15
"1 juv. males, 1 form I males",15
"1M  1F  1J",15
"2 Days",15
"2F  1J",15
"2F 2J",15
"2j",15
"2 juveniles, 2 exuvia",15
"2 juv. undetermined",15
"2M 1F 1J",15
"2M 1J",15
"2Nd?",15
"2Nd Sum.-3Rd Win",15
"37 unknown",15
"3 juv. females, 1 form I males",15
"3 juv. males",15
"54 juveniles",15
"56 juveniles",15
"5 Days",15
"5 deutonymph",15
"5 form II females",15
"5 form II females, 1 form II males",15
"5 juv. females",15
"6.5 years",15
"6 years",15
"About 25%",15
"ad.",15
"adult; 29 day",15
"adult; 6 yr",15
"Adult; Nymph",15
"adult; Rudd's age class 4-",15
"adult, sex unknown",15
"after first year",15
"ammocoete",15
"ASY",15
"badly incubated",15
"emerged on 20 March 1931",15
"FEMALE 5, MALE 2",15
"FEMALE 5, MALE 3",15
"first instar exulis exuvium",15
"Fragments only",15
"fresh to very slight",15
"Fruit, Flower",15
"Half Incubated",15
"Hypopus",15
"II; juvenile;; juvenile; ovigerous",15
"Juv?",15
"Juv.?",15
"JUVENAL",15
"JUVENILE 1, FEMALE 3",15
"juvenile; Rudd's age class 32",15
"larvae; young adults",15
"Leptocephali",15
"Leptocephalus",15
"moderate embryos",15
"ovigerous;;;",15
"; ovigerous; juvenile; juvenile",15
"pupal exuvia",15
"R",15
"Same in all; well advanced",15
"SKULL UNOSSIFIED",15
"slight traces",15
"somewhat advanced",15
"sporocyst",15
"Stage 36",15
"Stage 41",15
"Starting",15
"three-fourths",15
"traces",15
"traces of blood",15
"various",15
"Well incubated",15
"young female",15
"10+",14
"10 adults + 1 larva",14
"14 days",14
"1 juvenile; 4 adult",14
"1m 3f",14
"2 adults + 4 larvae",14
"2 form II females, 1 form I males, 3 form II",14
"2 fresh",14
"2 juvenile; 4 adult",14
"30 pupae",14
"30 unknown",14
"3f",14
"3 Female",14
"3 form II females, 4 form I males",14
"3M 4F",14
"3 yrs",14
"40 pupae",14
"4 form II females, 4 form I males",14
"4 to 5 days",14
"4 years",14
"59 juveniles",14
"5 form II females, 2 form II males",14
"5 form II females, 3 form II males",14
"5 form II females, 5 form II males",14
"5J",14
"5 to 6 days",14
"66 juveniles",14
"68 adult",14
"80 juveniles",14
"adult; 2 C yr",14
"adult; 3 yr 8.5 mo",14
"adult; 5 mo",14
"adult/brood",14
"adult female \x{2013} worker",14
"advanced 1/2",14
"All 3 small embryos",14
"A, P",14
"clear",14
"com.",14
"deserted",14
"Feathered embryos",14
"FEMALE 1, MALE 6",14
"Filhote",14
"formed embryos",14
"fresh to begun",14
"Fresh to begun",14
"fresh to showing blood",14
"G&D 25-28: larva w/tail & body curved",14
"Highly incubated",14
"hypopus",14
"I;; II",14
"Imm?",14
"in bud, flower, fruit unripe",14
"juvenile; 30 day",14
"JUVENILE 3, FEMALE 1",14
"juvenile; juvenile; juvenile",14
"light",14
"medium embryo",14
"microfilaria",14
"Nest only",14
"nymph, sex unknown",14
"old",14
"over half",14
"perianth + androecia",14
"phyllosoma VI",14
"plerocercus",14
"SFO Adult",14
"showing blood, small embryos",14
"Skull fully ossified.",14
"Some",14
"squelette",14
"stage 42 of Gosner, 1960",14
"stage 45 of Gosner, 1960",14
"subadult; juvenile",14
"SY ?",14
"Third",14
"T��tard DP",14
"t��tard stade 25",14
"t��tard stade 36",14
"trace of blood",14
"Two thirds",14
"Various",14
"Very large embryo",14
"zoea",14
"12",13
"15 exuvia",13
"1 adult + 1 larva/pupa",13
"1 juvenile, 3 exuvia",13
"1 juvenile, 4 pupae",13
"1 juv. females, 1 form II females, 1 form I m",13
"1 M",13
"24 hours",13
"2 adults + 5 larvae",13
"2 juvenile; 1 adult",13
"2Nd Summer",13
"2 oeufs",13
"3F 1J",13
"3 Females",13
"3 form II females, 2 form I males, 1 form II",13
"3 juv. females, 3 juv. males",13
"4/5",13
"4 form II females, 1 form I males, 3 form II",13
"4 form II females, 5 form II males",13
"4 juveniles, 1 pupa",13
"5K",13
"61 juveniles",13
"6 form II females, 2 form II males",13
"70 juveniles",13
"76 adult",13
"7/8",13
"About 10 days",13
"about 1/5",13
"About a week",13
"[adult]",13
"Adult; adult",13
"adult; adult; adult",13
"Adult and juvenile, sex unknown",13
"adult + egg sac",13
"Ad.Win.-Ad.Sum.",13
"Almost hatched",13
"almost hatching",13
"avec oeufs",13
"different stages",13
"exuvium",13
"FEMALE 1, MALE 5",13
"FEMALE 3, MALE 4",13
"FEMALE 6, MALE 2",13
"Flower, Fruit",13
"flower, mature fruit",13
"Fourth",13
"Fry",13
"I; II; juvenile;; ovigerous",13
"JUVENILE 2, FEMALE 2",13
"juvenile et adulte",13
"juvenile juvenile",13
"; juvenile;; juvenile; juvenile",13
"King; Queen; Reproductive; Soldier; Worker; Termitophiles",13
"Nearly 1/2",13
"nymph exulis exuvium",13
"One third incubated",13
"o ou 1",13
"Phyllosoma V",13
"Second winter",13
"six days",13
"st.30",13
"Stage 25 (dead)",13
"stage 46 of Gosner, 1960",13
"Sub-Adult",13
"Sure",13
"ten days",13
"Transforming",13
"U-Ad.; S.F.O.",13
"unborn",13
"Y",13
"0.2",12
"0ou1",12
"11 exuvia",12
"12 adults + 1 larva",12
"1/2-advanced",12
"1/3rd",12
"1 adult, 1 juvenile",12
"1F  3J",12
"1 form II females, 1 juv. males, 1 form II ma",12
"1 juv. females, 1 form II females, 1 form II",12
"1M 4J",12
"1 oeuf",12
"1St Summer?",12
"1st winter",12
"20 exuvia",12
"2/10",12
"2 form II females, 2 form I males, 3 form II",12
"2M, 3F",12
"2M 4F",12
"2 Males, 1 Female",12
"2 ou 3",12
"2 t��tards",12
"30 months",12
"3/4 advanced",12
"36 unknown",12
"3 juv. undetermined",12
"4 adults + 2 larvae",12
"4M 2F",12
"6 adults + 1 larva",12
"6J",12
"71 juveniles",12
"74 juveniles",12
"78 adult",12
"7M",12
"8 larva",12
"adult; cementum-4",12
"adulte et juvenile",12
"Adult males",12
"adult; over-winter",12
"Badly",12
"beginning",12
"Broke in nest.",12
"broken",12
"copepodid V",12
"Cub",12
"depredated",12
"dossi��re",12
"Embryo (full-term)",12
"Embryon",12
"embryon t��tard",12
"Fawn",12
"FEMALE 4, MALE 4",12
"Fh.",12
"Formed embryos",12
"FY",12
"gosling",12
"Hatched/broken",12
"holotype",12
"���",12
"I;; juvenile; ovigerous",12
"IMMATURE; SKULL INCOMPLETELY OSS",12
"In fruit",12
"Just Commenced",12
"[juv]",12
"JUVELINE",12
"juvenile;; ovigerous",12
"; juvenile;; ovigerous; juvenile",12
"; juvenile V",12
"kitten",12
"Large Embryo",12
"; manca",12
";; manca",12
"mature; immature",12
"Metamorph (late)",12
"Nearly complete",12
"No",12
"not noticable",12
"null",12
"Partly",12
"Partly incubated",12
"peau",12
"perennial",12
"pronounced trace of blood",12
"SFO ad",12
"Skull 10% ossified",12
"Skull 50% ossified",12
"Skull oss.",12
"slight to advanced",12
"small soft embryos",12
"Somewhat advanced",12
"stage 34 of Gosner, 1960",12
"stage 41 of Gosner, 1960",12
"subadult?",12
"tad & juv",12
"t��tard stade 30",12
"U-",12
"U-1St Summer",12
"Varying",12
"very far advanced",12
"0-1",11
"0.5",11
"0  ou  1",11
"100% oss",11
"10 juvenile",11
"111 adult",11
"132 adult",11
"13 adults",11
"1F 1M",11
"1F 5J",11
"1 form II females, 2 form I males, 2 form II",11
"1 form II females, 3 form I males, 1 form II",11
"1 form II females, 6 form II males",11
"1M 2F 1J",11
"1M 5F",11
"2 form II females, 1 form I males, 4 form II",11
"2 gall",11
"2 jeunes",11
"2 juv. females, 2 form I males",11
"2M 6F",11
"34 unknown",11
"3 form II females, 2 form I males, 2 form II",11
"3 form II females, 3 form I males, 1 form II",11
"3 form I males, 1 form II males",11
"3m 2f",11
"3 protonymph",11
"3 to 4 days",11
"4f",11
"4 to 6 days",11
"4 yr",11
"50 exuvia",11
"5 form II females, 1 form I males, 3 form II",11
"63 juveniles",11
"65 adult",11
"66 adult",11
"6-7 days",11
"69 adult",11
"69 juveniles",11
"6 deutonymph",11
"71 adult",11
"72 adult",11
"73 juveniles",11
"77 adult",11
"79 adult",11
"7 form II females, 3 form II males",11
"7 juvenile",11
"7 to 9 days",11
"81 adult",11
"84 adult",11
"8 years",11
"about 10%",11
"AD - T.",11
"ADULT,",11
"adult; 33 day",11
"adult; 50 day",11
"adult; 5.5 yr",11
"adult; 59 day",11
"adult; 6-8 yr",11
"adult; adult;;",11
"adult; cementum-5",11
"Adult Male, Liver tissue taken",11
"Adult; pupal exuvia",11
"adults & juveniles",11
"Advance",11
"appreciable",11
"class 2; subadult",11
"duckling",11
"Embryo formed",11
"embryos",11
"faint trace of blood",11
"feathered young",11
"FEMALE 5, MALE 4",11
"FEMALE 6, MALE 3",11
"FEMALE 7, MALE 1",11
"Flowering?",11
"fourth year",11
"fresh; showing blood",11
"fresh-trace",11
"G&D 49: larva w/2 hind limbs",11
"Hatched shells",11
"II;;;",11
"I; II; juvenile; ovigerous",11
"immature immature",11
"juvenile II",11
"; juvenile; ovigerous; juvenile",11
"juvenile; Rudd's age class 31+",11
"Juv��nile ?",11
"Larva and metamorph",11
"; larvae V",11
"Larva; Pupa",11
"Light",11
"L, P",11
"Microcercous sporocysts",11
"MIXED LOTS",11
"No data recorded",11
"Not commenced",11
"not provided",11
"nymph exuviae",11
"propagules",11
"Queen; Reproductive; Soldier; Worker",11
"Queen; Soldier; Worker",11
"s��rie",11
"st.47",11
"stage 39 of Gosner, 1960",11
"sub ad",11
"t��tard stade 35",11
"tiny embryos",11
"Two-thirds incubated",11
"Two-thirds Incubated",11
"U-Ad.; Sk.Oss.",11
"varying",11
"well underway",11
"Young ?",11
"0.1",10
"1/4 - 3/4",10
"14 adults",10
"14 exuvia",10
"19 adults",10
"1F 6J",10
"1 form II females, 1 form I males, 3 form II",10
"1 fresh, 1 showing blood",10
"1 juv. females, 3 form II females, 1 juv. mal",10
"1m 4f",10
"1M, 4F",10
"1st year",10
"1 year 4-5 months",10
"25 pupae",10
"2f 1j",10
"2 form II females, 1 juv. males",10
"2 form II females, 5 form I males",10
"2 form I males, 2 form II males",10
"2 juv. females, 3 juv. males",10
"2 males",10
"3 form II females, 2 form I males, 3 form II",10
"3 form II females, 6 form II males",10
"3Rd?",10
"4 form II females, 2 form I males, 2 form II",10
"4M, 1F",10
"4M 3F",10
"5%",10
"50 unknown",10
"5 Adult, sex unknown",10
"5 form II females, 2 form I males, 1 form II",10
"5 form II females, 6 form II males",10
"5M 1F",10
"7J",10
"7 nymph",10
"8 nymph",10
"About 2/3 advanced",10
"About 6 days",10
"[ad?]",10
"adult ?",10
"adult; 17 day",10
"adult; 28 day",10
"adult 3K+",10
"adult; 61 day",10
"adult; 62 day",10
"adult; 63 day",10
"adult + larvae",10
"adult on egg",10
"age class 1",10
"Badly incubated",10
"BASAL 1/2 TAIL WHITE, INNER WEB",10
"certain",10
"chrysalid skin",10
"class 3; adult",10
"deutonymph (hypopus = hypopode)",10
"Eggshells",10
"embryos forming",10
"Feathered",10
"FEMALE 6, MALE 4",10
"FEMALE 8, MALE 1",10
"FEMALE 8, MALE 2",10
"fresh & slight",10
"Fresh to bloody",10
"Fresh to trace",10
"half incubated",10
"hard",10
"heavily incubated",10
"HY imm",10
"I; II; juvenile;; ovigerous; juvenile",10
"I; juvenile;; juvenile; ovigerous",10
"juvenile;;;",10
"juvenile; 15 day",10
"JUVENILE 3, MALE 1",10
"juvenile; 60 day",10
"juvenile A-4",10
"JUVENILE & ADULT",10
"juvenile; juvenile;;",10
"marita",10
"marsupidium",10
"Medium embryos",10
"Moderate embryos",10
"Nestlings",10
"no data",10
"Not noticeable",10
"oeuf embryonn��",10
"one-fourth",10
"One-third Incubated",10
"phyllosoma III",10
"phyllosoma VIII",10
"puparium",10
"Queen; Reproductive; Soidlier; Worker; Termitophiles",10
"sco?",10
"sco/bill black",10
"Showing blood; small embryos",10
"Skull 100% oss.",10
"Skull 100% ossi",10
"Skull Not Oss.",10
"skull ossifed",10
"slight trace",10
"Small Embryo",10
"Soft bones forming",10
"Stage 35",10
"start",10
"Subadult ?",10
"Subadult?",10
"Three Days",10
"Trace of blood",10
"U-Ad?",10
"U-Ad.;S.O.",10
"Varied",10
"Well along.",10
"Well began",10
";; young",10
"0 form I males",9
"107 adult",9
"11 larva",9
"11 larvae",9
"16 pupae",9
"1 foetus",9
"1 juv",9
"1 juvenile, 3 pupae",9
"1 juvenile; 5 adult",9
"1 juvenile; 6 adult",9
"1 juvenile; 7 adult",9
"1 juv. females, 1 form II females, 3 juv. mal",9
"1M 2F 2J",9
"1M  2J",9
"1M  3F",9
"1M 3F 1J",9
"1M 3J",9
"1 male, 2 females",9
"1 nouveau-n��",9
"20%",9
"20 adults",9
"2 adults + 1 larva/pupa",9
"2 adults + 3 larvae",9
"2 form II females, 3 form I males, 1 form II",9
"2 form II females, 4 form I males",9
"2 fresh, 1 showing blood",9
"2 fresh, 2 showing blood",9
"2 juv. females, 1 form II females, 1 form I m",9
"2 juv. females, 1 form II females, 1 juv. mal",9
"2 juv. females, 1 form II males",9
"2m 2f",9
"2M  3F",9
"2M 8F",9
"2 males, 1 female",9
"2Nd Year",9
"2 Or 3 Days",9
"2 stage & sex unknown",9
"32 unknown",9
"3/5",9
"35 unknown",9
"3 Adult, sex unknown",9
"3 form II females, 7 form II males",9
"3 weeks",9
"4 Adult, sex unknown",9
"4 form II females, 1 form I males, 1 form II",9
"4 form II females, 2 form I males, 3 form II",9
"4 juv. females, 2 juv. males",9
"4 juv. undetermined",9
"4M 4F",9
"5-7 days",9
"5 days incubated",9
"5 form II females, 1 form I males, 1 form II",9
"5 form II females, 2 form I males",9
"5 juveniles, 1 exuvia",9
"5 larvae",9
"5M 2F",9
"5 yr",9
"64 adult",9
"67 adult",9
"6 adults + 2 larvae",9
"6 form II males",9
"6 juveniles, 1 pupa",9
"6 larvae",9
"6 months",9
"70 adult",9
"7-10 days",9
"73 adult",9
"74 adult",9
"76 juveniles",9
"7 juv. females",9
"7 years",9
"80 adult",9
"89 adult",9
"8 adults + 1 larva",9
"8J",9
"8M",9
"8 to 10 days",9
"95 adult",9
"9K",9
"About 1/3 complete",9
