lifestage,reps
2Nd Win.-2Nd Sum,16
117 WEEKS,16
4 YR,16
1/2 incubated,16
About 1 week,16
suspected juvenile,16
ESTIMATED,16
sk. 1/3 oss.,16
about 1/2 incubated,16
10 months,16
fairly fresh,16
113 WEEKS,16
bloody yolks,16
4 days incubated,16
begun in all,16
METAMORPH,15
slight traces,15
subadult; subadult; subadult,15
1-2 eggs starting,15
in days,15
2Nd?,15
sm.sk.winds.,15
3.0,15
Same in all; well advanced,15
2 Days,15
YEARLING,15
ADULT ; SKULL COMPLETELY OSS,15
2Nd Sum.-3Rd Win,15
adult; 6 yr,15
Well incubated,15
three-fourths,15
6 YR,15
ammocoete,15
About 25%,15
SKULL 100 % OSS; NO BURSA,15
83 adult,15
Leptocephali,15
SKULL UNOSSIFIED,15
BURSA NOT FOUND; SKULL 5% OSS.,15
SKULL INCOMPL. OSS,15
adult; Rudd's age class 4-,15
122 WEEKS,15
Starting,15
various,15
subadult; subadult; adult,15
adult; 29 day,15
somewhat advanced,15
4 nestling,15
subadult; adult; subadult; adult; adult,15
JUVENAL,15
Stage 41,15
badly incubated,15
Half Incubated,15
5 Days,15
7 YR,15
135 WEEKS,15
134 WEEKS,15
traces,15
juvenile; larva,15
1/6,15
144 WEEKS,15
Stage 36,15
fresh to very slight,15
juvenile; Rudd's age class 32,15
moderate embryos,15
ADULT PLUMAGE,15
clear,15
traces of blood,15
Fragments only,15
adult; subadult; adult,15
SFO Adult,14
30 months,14
y.,14
Various,14
26 unknown,14
G&D 25-28: larva w/tail & body curved,14
Two thirds,14
5 to 6 days,14
light,14
fresh to begun,14
3 young-of-the-year,14
29 unknown,14
trace of blood,14
downy juv,14
148 WEEKS,14
SUBADULT ; BURSA NOT FOUND;,14
Feathered embryos,14
2nd year,14
No,14
ID BY RS,14
114 WEEKS,14
over half,14
medium embryo,14
SKULL 10% OSS; NO BURSA,14
162 WEEKS,14
Third,14
adult; 5 mo,14
adult; 3 yr 8.5 mo,14
formed embryos,14
sk.partly clear,14
sk. 1/4 oss.,14
227 days,14
Skull fully ossified.,14
"stage 45 of Gosner, 1960",14
adult; 2 C yr,14
All 3 small embryos,14
3 yrs,14
fresh to showing blood,14
juvenile; 30 day,14
s.2/3 o.,14
"showing blood, small embryos",14
17 days,14
Some,14
FY,14
40 unknown,14
17 unknown,14
Nest only,14
sk. clear,14
Têtard DP,14
Highly incubated,14
2 fresh,14
subadult; adult; adult; adult; adult; adult; adult,14
2nd summer,14
CHICKS,14
4.0,14
juvenile juvenile,14
FIRST YEAR,14
squelette,14
ADULT; NO BURSA,14
juvenile; subadult,14
têtard stade 25,14
?,14
BURSA 9 X 6 MM,14
com.,14
"stage 42 of Gosner, 1960",14
4 to 5 days,14
1 K,14
5.11 months,14
deserted,14
adult by plumage,14
age not recorded,14
Very large embryo,14
juv. sk.,14
7K,14
juv.-,14
juv. downy,14
Fresh to begun,14
med.sk.wind.,14
têtard stade 36,14
advanced 1/2,14
50 unknown,13
"stage 46 of Gosner, 1960",13
168 WEEKS,13
Fourth,13
Hatch-year,13
U-Ad.; S.F.O.,13
6.5 yrs.,13
8 YR,13
75 days,13
ten days,13
sk. windows,13
3 adults,13
imm.sk.single,13
embrió-fetus,13
juvenile et adulte,13
2Nd Summer,13
68 adult,13
[nestling],13
SKULL UNPNEUM,13
ASY; NO BURSA; SKULL 100% OSS.,13
Sure,13
Stage 25 (dead),13
ku ad.,13
almost hatching,13
BURSA 8 X 6 MM,13
76 adult,13
Ad.Win.-Ad.Sum.,13
10 yr,13
sk. dbl.,13
Transforming,13
BURSA 2 X 2 MM,13
9K,13
7/8,13
28 unknown,13
Second winter,13
imm. s.n.o.,13
27 unknown,13
18 unknown,13
st.30,13
six days,13
2 oeufs,13
avec oeufs,13
SECOND YEAR,13
different stages,13
Almost hatched,13
skull not fully ossified,13
Adulte ?,13
2 WEEKS,13
32 days,13
One third incubated,13
cria | Euring 3j,13
Nearly 1/2,13
4/5,13
juvenil | Euring 3 | Euring 5,13
24 hours,13
6 days postadult moult,13
4 adults,13
About 10 days,13
About a week,13
[adult],13
about 1/5,13
1st summer,13
o ou 1,13
unborn,13
121 WEEKS,13
juvenile plumage,13
SY; NO BURSA,13
yearlings,12
slight to advanced,12
JUVELINE,12
"1 adult, 1 juvenile",12
111 WEEKS,12
"stage 41 of Gosner, 1960",12
119 WEEKS,12
peau,12
3rd summer?,12
juvenile; adult; adult,12
kitten,12
Skull 10% ossified,12
Large Embryo,12
Pull,12
120 WEEKS,12
1/2-advanced,12
Embryon,12
Just Commenced,12
SFO ad,12
1/3rd,12
Fh.,12
very far advanced,12
Hatched/broken,12
Skull oss.,12
2.5years,12
5.0,12
0ou1,12
5 days old,12
adult | Euring 5,12
IMMATURE; SKULL INCOMPLETELY OSS,12
SKULL PARTIALLY PNEUM,12
Fawn,12
34 years,12
G&D 49: larva w/2 hind limbs,12
embryon têtard,12
12,12
"stage 34 of Gosner, 1960",12
adult; cementum-4,12
9 juvenile,12
class.,12
U-,12
2 yr.,12
têtard stade 30,12
adult; adult; subadult,12
5.08 months,12
m,12
147 WEEKS,12
small soft embryos,12
NO BURSA; SKULL 100% OSS,12
depredated,12
3 days old,12
s.7/8 o.,12
adult; adult; subadult; adult,12
Cub,12
137 WEEKS,12
Somewhat advanced,12
.2,12
4.5years,12
9,12
U-1St Summer,12
260 days,12
11,12
1St Summer?,12
adult; over-winter,12
beginning,12
Adult skull.,12
SKULL 50% OSS; NO BURSA,12
BURSA 9 X 5 MM,12
IMMATURE ; SKULL 100% OSS; BURSA,12
Broke in nest.,12
JUV; BURSA NOT FOUND,12
Nearly complete,12
1 oeuf,12
pronounced trace of blood,12
egg/embryo,12
3/4 advanced,12
first yr.sk.,12
Partly incubated,12
2/10,12
broken,12
1.5years,12
dossière,12
Metamorph (late),12
2 ou 3,12
Partly,12
Badly,12
BURSA 10 X 8 MM,12
subadults,12
gosling,12
Embryo (full-term),12
SKULL FULLY OSS,12
tad & juv,12
Varying,12
116 WEEKS,12
Autumn,12
131 WEEKS,12
0 months,12
Formed embryos,12
adulte et juvenile,12
Skull 50% ossified,12
subadult; adult; subadult; adult,12
20 days postadult moult,12
not noticable,12
✓,12
Im. ?,12
0.5  Section,11
tiny embryos,11
feathered young,11
BURSA 6 X 6 MM,11
01 years,11
fresh; showing blood,11
50 days,11
Aged,11
ad. s.f.o.,11
AD - T.,11
1st-2nd.,11
71 adult,11
BURSA 4 X 2 MM,11
59 days,11
embryos,11
juvenile; Rudd's age class 31+,11
72 adult,11
0-1,11
Larva and metamorph,11
7 juvenile,11
100% oss,11
Light,11
sk.3/4 oss.,11
Embryo formed,11
about 10%,11
Two-thirds incubated,11
fourth year,11
adult; 6-8 yr,11
st.47,11
série,11
78 adult,11
7 to 9 days,11
5.18 months,11
"ADULT,",11
154 WEEKS,11
less,11
9 yr,11
têtard stade 35,11
2 jeunes,11
Imm. ?,11
adult; 5.5 yr,11
Not commenced,11
153 WEEKS,11
SKULL COMPLETELY OSS,11
lrg.sk.winds.,11
84 adult,11
appreciable,11
very old,11
0  ou  1,11
juv. s.n.o.,11
skull ossification complete,11
adult; 33 day,11
Sub adult,11
6-7 days,11
U-Ad.; Sk.Oss.,11
"stage 39 of Gosner, 1960",11
1.5  Section,11
immature immature,11
13,11
3.11 months,11
JUV?,11
13 days,11
duckling,11
4.5 YRS.,11
[ad?],11
juv.-1st,11
3 to 4 days,11
44 days,11
moderate skull windows,11
SKULL COMPLETELY PNEUM,11
Young ?,11
15,11
sk.1/4 oss.,11
data provided by V Schneider,11
fresh-trace,11
Juvs,11
Hatched shells,11
2 têtards,11
varying,11
im?,11
Brdg.,11
AHY by plumage,11
pul.,11
8 months,11
Juvénile ?,11
sub ad,11
adult; 50 day,11
Euring 9,11
138 WEEKS,11
No data recorded,11
juvenil | Euring 7,11
152 WEEKS,11
MIXED LOTS,11
"Adult Male, Liver tissue taken",11
well underway,11
faint trace of blood,11
NO BURSA; SKULL 0% OSS.,11
ad.sk.?,11
juv/ad,11
Two-thirds Incubated,11
adult; adult; adult; adult; adult; adult; adult; adult; adult; adult; adult,11
late embryo,11
4 to 6 days,11
Advance,11
69 adult,11
79 adult,11
35 years,11
IMMATURES,11
not provided,11
adult; 59 day,11
class 2; subadult,11
adult; cementum-5,11
larvae/young,11
3 yr.,10
adult/immature,10
Medium embryos,10
10 juvenile,10
5%,10
large,10
248 days,10
70 adult,10
adult; 62 day,10
sco?,10
SA,10
Skull Not Oss.,10
1-2,10
skull ossifed,10
age class 1,10
I,10
adult; 61 day,10
medium to large skull windows,10
Fresh to bloody,10
Trace of blood,10
Not noticeable,10
adult on egg,10
adult; subadult; adult; adult; adult,10
Hatching Year,10
2nd-3rd summer,10
adult; larva,10
one-fourth,10
embryos forming,10
31 unknown,10
heavily incubated,10
Moderate embryos,10
juvenile; subadult; adult; adult; adult,10
Varied,10
half incubated,10
Subadult?,10
127 WEEKS,10
sco/bill black,10
Badly incubated,10
start,10
2years,10
Well along.,10
fresh & slight,10
HY imm,10
"BASAL 1/2 TAIL WHITE, INNER WEB",10
HY; BURSA NOT FOUND; SKULL 50% O,10
adult; 17 day,10
Euring 10,10
1 yr.,10
About 2/3 advanced,10
BURSA 7 X 5 MM,10
Soft bones forming,10
1/4 - 3/4,10
Subadult ?,10
slight trace,10
Fresh to trace,10
163 WEEKS,10
Three Days,10
U-Ad.;S.O.,10
oeuf embryonné,10
adult; 63 day,10
adult; 28 day,10
[Im],10
Adult.,10
1 year 4-5 months,10
About 6 days,10
HY; BURSA 3 X 3 MM; SKULL 10% OS,10
[imm.],10
BURSA NOT FOUND; SKULL 50% OSS.,10
5.15 months,10
juv.-1st.,10
Well began,10
139 WEEKS,10
no data,10
5 years.,10
Stage 35,10
166 WEEKS,10
149 WEEKS,10
27,10
juvenile; 15 day,10
IMMATURE ; SKULL NOT OSS,10
BURSA 8 X 7 MM,10
sk.part oss.,10
ASY?,10
sex,10
Skull 100% ossi,10
s. 1/2 o.,10
169 WEEKS,10
Feathered,10
.1,10
adult ?,10
certain,10
"1 fresh, 1 showing blood",10
HY; BURSA 4 X 4 MM,10
111 adult,10
hard,10
small to medium skull windows,10
sk. part. oss.,10
36 days,10
Skull 100% oss.,10
.5,10
skull completely ossified,10
3 weeks,10
30 days,10
One-third Incubated,10
U-Ad?,10
Small Embryo,10
juvenile; 60 day,10
Adult + Young,10
5 days postadult moult,10
class 3; adult,10
JUVENILE & ADULT,10
>7 år,10
Eggshells,10
HY; BURSA 3 X 2 MM,10
Showing blood; small embryos,10
Aptian,10
3Rd?,10
remarks,10
y,10
200 unknown,9
7-10 days,9
3 larvae,9
Age Class V,9
8 to 10 days,9
158 WEEKS,9
"stage 29 of Gosner, 1960",9
Larva and metamorphs,9
About 1/3 complete,9
WALL MOUNT,9
Small embs.,9
"stage 38 of Gosner, 1960",9
66 adult,9
SKULL COMPL. PNEUM,9
soft bones,9
yng.,9
ad.sk.double,9
"2 fresh, 2 showing blood",9
5 days incubated,9
48,9
Three young hatched in wild.,9
imago QP,9
adult; cementum-6,9
fetal,9
sk.part clear,9
SERIES,9
Imagos,9
36 years,9
Tadpoles/Metamorphs,9
2-3,9
infertile (captive incubation at,9
16,9
JUVENILE ; SKULL 100% OSS; BURSA,9
BURSA 10 X 5 MM,9
class 4,9
80 adult,9
½ Br.,9
Nestl.,9
15 YR,9
17 months,9
3/5,9
SKULL 50% OSS; BURSA NOT FOUND;,9
adult; >3 yr,9
18 days postadult moult,9
just fledged,9
G&D 01-21: embryo w/neural fold closing,9
Adult + Juvenile,9
subadult; subadult; adult; adult; adult; adult; adult; adult; adult,9
emb,9
2Nd Year,9
juvenile; 40 day,9
BURSA 5 X 3 MM,9
165 days,9
2 Or 3 Days,9
35 unknown,9
juv. nestling,9
sub adult,9
1 nouveau-né,9
Inde,9
lg.sk.winds.,9
All 3 fresh,9
s.f.o.,9
unknown sex. Gen. Climate,9
BURSA 15 X 10 MM,9
7 days postadult moult,9
3rd?,9
73 adult,9
Stage 27,9
One Half,9
têtard QP,9
in,9
Seven days,9
70 days,9
[Ad. ?],9
84 days,9
65 adult,9
Skull 50% oss,9
unstaged tadpoles,9
Hatchling with egg shell,9
HY; BURSA 4 X 3 MM,9
NO BURSA; SKULL 100% OSS.;,9
adult; 18 day,9
129 WEEKS,9
Not fresh,9
adult; 20 day,9
77 adult,9
Day or two,9
Egg clutch,9
Pouch young,9
Well advanced.,9
Perinatal,9
BURSA 12 X 8 MM,9
adult; 14 day,9
"LARVA, JUVENILE, ADUL",9
stade 42-44,9
starting,9
Stage 34,9
Skull ossified.,9
Juvenile (eft),9
Larvae and premetamorph,9
No data on card,9
6 UNKNOWN AGE,9
"FIRST YEAR, SKULL COMPLETELY OSS",9
Young juvenile,9
5 UNKNOWN AGE,9
adult; adult; adult; adult; adult; adult; adult; adult; adult,9
Traces,9
FLEDGLING; BURSA NOT FOUND,9
adult; 117 day,9
Unknown; specimens dried,9
2 larvae,9
per Lidicker and MacClean 1969,9
sk.1 layer,9
about 50%,9
Not fertile,9
"fresh, probably commenced",9
"IMMATURE, SKULL UNOSSIFIED",9
37 years,9
8.5,9
adult; 85 day,9
20%,9
sk.1/3 oss.,9
Just begun.,9
Stale,9
81 adult,9
First year tail,9
imm. sk.1 layer,9
Very far advanced,9
"2 fresh, 1 showing blood",9
calf,9
Fairly fresh,9
adult with fetus,9
skull not pneumatized,9
Neonates,9
Hatched fragments,9
Almost Fresh,9
about 1/3 incubated,9
"Adult, liver tissue taken",9
HY; BURSA NOT FOUND; SKULL 25% O,9
not fresh,9
slight-dead,9
well developed,9
aestiv.,9
fresh or nearly so,9
near hatching,9
HY by bill measurements,9
partly,9
têtard stade 27,9
BURSA NOT FOUND; SKULL 75% OSS.,9
Euring 6 | indeterminable,9
varied,9
BURSA 6 X 4 MM,9
subadult; juvenile; subadult,9
5-7 days,9
sk.part.oss.,9
must,9
1 foetus,9
132 adult,9
NO BURSA; SKULL 90% OSS.,9
HY; BURSA 3 X 3 MM,9
about one-half,9
Stage 45,9
Stage 30,9
YOUNG ADULT,9
10 days postadult moult,8
ATY by plumage,8
j.,8
4 fresh,8
Nat.,8
adult; 44 day,8
19 days postadult moult,8
juv (chick),8
BURSA 11 X 8 MM,8
st.43,8
JUVENILE ; BURSA NOT FOUND;,8
downy yng.,8
unknown sex. Breeding Status,8
Oeufs,8
FRY,8
116 days,8
12 days postadult moult,8
Good Juvenile,8
subadult; subadult; adult; adult,8
9.5,8
3 years.,8
Adult + Eggs,8
3 months,8
class 0,8
SKULL INCOMPLETELY OSS,8
78 days,8
51 days,8
Fledgling?,8
Very bad,8
"stage 36 of Gosner, 1960",8
im.?,8
adult; 499 C day,8
adult skull and tail,8
skull 50% ossified,8
22 days postadult moult,8
Two days incubated,8
2/5 or more,8
subadult | Euring 9,8
bébé,8
very large embryos,8
s,8
about 2/3 advanced,8
juvenal,8
Nearly Fresh,8
Over,8
Old,8
full,8
Just a trace,8
seven days,8
adult; 22 day,8
64 adult,8
lt subad,8
2 juveniles,8
04 years,8
fresh to small embryos,8
Born 7/18/1971 to UAZ34319,8
subadult; subadult; subadult; adult,8
Stage 29,8
juvenile; adult; adult; adult,8
19 YR,8
[Im. ?],8
reproductive,8
sk.mostly oss.,8
1st-2nd,8
22 days,8
Far advanced.,8
3/10,8
<1 yr,8
Both fresh,8
74 adult,8
developmental series,8
HY?,8
114 adult,8
BURSA 6 X 3 MM,8
SKULL 95% OSS; NO BURSA,8
95 adult,8
4 têtards,8
YOUNG-OF-THE-YEAR,8
Smolts,8
sk.2/3 oss.,8
9 months,8
first year?,8
15 egg,8
adult; 30 day,8
at,8
SKULL 10% OSS; BURSA NOT FOUND;,8
Ad. Sum.,8
100 unknown,8
eight days,8
almost hatched,8
10-12 days,8
One week.,8
fair sized embryos,8
fresh (1 day),8
1 year old,8
157 WEEKS,8
Small soft embryos,8
a trace of red,8
107 days,8
Advanced 1/2,8
fresh to moderate,8
Few incubated; nesting ranged fr,8
legere,8
"1 fresh, 2 showing blood",8
HY; BURSA 2 X 2 MM; SKULL 10% OS,8
Stage 31,8
about 1/3 complete,8
fresh to advanced,8
No development.,8
19,8
Late Stage Embryo,8
sk.inc.oss.,8
About 7 days,8
SKULL PART. OSS,8
SKULL 100% OSS.; BURSA NOT FOUND,8
13 YR,8
juvenile; 10 day,8
JUVENILE ; SKULL 50% OSS; BURSA,8
Mixed clutches,8
Milky,8
Far adv.,8
4 UNKNOWN AGE,8
3 to 5 days,8
Fresh (24 hours),8
"2 fresh, 1 slight",8
98 days,8
2 YEARS OLD,8
BURSA 10 X 10 MM,8
juv; Immature,8
com,8
Two Thirds,8
SKULL INCOMPLETELY OSSIFIED,8
5.5 YRS.,8
8.5 years,8
< 1 yr,8
ad/sa,8
JUVENILE BY PLUMAGE,8
5yrs.,8
SKULL NOT COMPLETELY OSSIFIED?,8
1st. winter,8
[breeding dress],8
Ad.; Sk.Oss.,8
SKULL PARTIALLY OSS,8
adult; 31 day,8
Feathered embryo,8
4/10,8
Well Advanced,8
"Showing blood, small embryos",8
adult; 51 day,8
[subad],8
fresh (deserted),8
3Rd,8
HY; BURSA 3 X 3 MM; SKULL 5% OSS,8
BURSA 12 X 10 MM,8
pontes entières,8
hémipénis,8
Fresh to 1/4,8
"Fresh, small embryos",8
One quarter,8
adultes,8
"Adult, Liver tissue taken",8
juvenile by plumage,8
Fresh or slight.,8
6 to 8 days,8
200 adult,8
Ad.?,8
101 adult,8
110 days,8
foetal,7
64 days,7
embryos visible,7
ammocète,7
AD (ASY),7
JUVENILE ; SKULL 25% OSS; BURSA,7
Not Recorded.,7
Showing blood.,7
"Female, gravid",7
ad.pl.,7
uad,7
Perfect,7
37 unknown,7
Two weeks.,7
Com,7
nearly half,7
63 days,7
Fresh?,7
Commence,7
about five days,7
adult; 26 day,7
fresh to slight trace,7
24 days,7
Term embryos,7
16 egg,7
90 days,7
adult; 93 day,7
Fresh to small embryos,7
fui,7
tiny skull windows,7
provided by Howard Golden.,7
8 juvenile,7
89 adult,7
121 days,7
neonate; 2 day,7
Chick; skull not oss.,7
Ad.Summer,7
têtard stade 32,7
têtard stade 37,7
imamture,7
"stage 26 of Gosner, 1960",7
juvenile; Rudd's age class 31-,7
140 WEEKS,7
skull ossification not recorded,7
Stage 46,7
Incubating,7
begun soft embryos,7
barely started,7
egg; adult,7
Well Along,7
adult; 76 day,7
2 days old,7
fresh (commenced),7
2 Young Fledged,7
One-Third,7
Fresh eggs,7
40 years,7
Embryos with egg shells,7
Lightly incubated,7
No data.,7
Fresh to slightly incubated,7
not started,7
full skull ossification,7
Inc.,7
8 days postadult moult,7
"Adult, breeding",7
unossified,7
SKULL 25% OSS.,7
123 WEEKS,7
fresh - well started,7
Six days,7
Mangled Pieces of Tadpoles,7
"fresh, trace",7
32 unknown,7
class 1 or 2,7
Set complete,7
o,7
86 adult,7
< 1 year,7
Skull ossifed,7
nestlg.,7
NO BURSA; SKULL 80% OSS.,7
25%,7
[underlined ad],7
Half set,7
113 adult,7
young; juvenile,7
no data recorded,7
BURSA 10 X 9 MM,7
fresh or near embryo,7
U-Ad.; Sk.Os.,7
"fresh, showing blood, small embr",7
Stage 28,7
142 WEEKS,7
141 WEEKS,7
Barely begun,7
about 2/3 incubated,7
j,7
juv.sk.single,7
Barely started,7
embryos large and tough,7
1/3 over,7
3 small embryos,7
67 adult,7
121 adult,7
"All eggs fragments only, eggshel",7
Well started.,7
14,7
"Fresh, commenced",7
1/2 hatched,7
fresh or just stated,7
BURSA 8 X 3 MM,7
much advanced,7
not noted,7
Four Days,7
metamorphosing larva,7
SKULL PARTLY PNEUM,7
adult; 15+ yr,7
ADULT ; BURSA NOT FOUND;,7
S-Ad.,7
unknown sex,7
.0,7
UNKNOWN,7
17 days postadult moult,7
1 broken,7
33 days,7
adult; 5 yr 8.5 mo,7
female,7
9 YR,7
all advanced,7
sk. unoss.,7
u sd,7
7.5 yrs.,7
HY; BURSA NOT FOUND; SKULL 10% O,7
8.37 months,7
1st y,7
40 days,7
128 WEEKS,7
juv. Plumage,7
advanced--feathered,7
92 days,7
about,7
4.95 months,7
BURSA 7 X 4 MM,7
têtard stade 41,7
88 adult,7
46 days,7
Ad.; Sk. Oss.,7
[M],7
HY; BURSA 4 X 3 MM; SKULL 25% OS,7
no skull windows,7
No eggs collected.,7
not reocrded,7
HY; BURSA 5 X 3 MM,7
Juv. [?],7
ASY/ATY,7
BURSA 7 X 7 MM,7
[downy chick],7
8-9 days,7
Ammocoetes,7
Adult?,7
ADULT FEMALE,7
5 adults,7
22 months,7
Fresh And Started,7
2.5  Section,7
subadult; juvenile; juvenile; adult; adult; adult; adult,7
25 months,7
young pullus,7
3-4,7
Adult/young,7
BURSA 10 X 6 MM,7
Fully one-half,7
adult; 43 day,7
Trace Of Blood,7
JEUNES,7
250 adult,7
adult | Euring 12,7
HY; BURSA 3 X 2 MM; SKULL 25% OS,7
75 adult,7
107 adult,7
Mostly fresh,7
Eight days,7
adult; 54 day,7
About 2/5,7
C,7
Fetuses,7
SKULL 100%  OSS; NO BURSA,7
135 days,7
class 4; adult,7
15 months,7
Subadult(s),7
HY; BURSA 5 X 5 MM,7
BURSA 9 X 7 MM,7
[Sub-adult],7
2-3 weeks incubation; abandoned,7
ou,7
LARVA AND JUVENILE,7
embryon E.1776,7
adult | Euring 7,7
AS,7
80,7
2 young,7
49 days,7
HY; BURSA NOT FOUND; SKULL 5% OS,7
ADULT; MALE,7
Almost hatching,7
222 days,7
1/3 formed,7
imm.sk.not oss.,7
10%,7
st. avant 39,7
1St Year?,7
st.29,7
"stage 35 of Gosner, 1960",7
206 days,7
embryon de 43,7
Ad.Br.-Ad.Nbr.,7
Bloody yolks,7
adult; 68 day,7
blood traces,7
variable,6
Over half,6
sk. single,6
dny,6
"stage 28 of Gosner, 1960",6
sk. gran.,6
"Larvae, premetamorph",6
HY; BURSA 6 X 5 MM,6
7 Days,6
Hale,6
No notes,6
219 days,6
117 days,6
Started in all,6
Slightly set,6
[off-season],6
95 days,6
Egg addled,6
[Immature*],6
ossified skull,6
89 days,6
Froglet,6
Liver tissue taken,6
4 showing blood,6
.4,6
skull 10% ossified,6
93 days,6
very slight to slight,6
296 days,6
Half grown,6
skull partly ossified,6
All 3 very large embryos,6
JUVENILE ; SKULL 5% OSS; BURSA 3,6
imm. sk.clear,6
skull not completely ossified,6
10 days old,6
188 days,6
3-4 years,6
"2 showing blood, 1 small embryo",6
Not listed,6
Adults + Juveniles,6
33 unknown,6
167 days,6
imm.sk.1 layer,6
showing blood; small embryos,6
Just well started,6
adult; cementum-8,6
about one-third,6
2 young + 1 egg,6
hard feathered embryos,6
slightly developed,6
SKULL  100% OSS; NO BURSA,6
125 days,6
Born 7/19/1971 from UAZ34328,6
Kitten,6
SKULL 10% OSS; BURSA 4 X 3 MM;,6
BURSA 3 X 2 MM;,6
juv.sk.clr.,6
108 adult,6
mue,6
class 5,6
Two thirds incubated,6
adult; 34 day,6
over one half,6
1ou 2,6
5.01 months,6
just a trace,6
Fresh (probably commenced),6
about one-fourth,6
Eft(s),6
One fifth,6
NO BURSA; SKULL 100 % OSS.,6
37,6
2 days incubated,6
10 Days,6
1/2 or more,6
AMMOCOETES,6
Small embryos.,6
adults & juveniles,6
1/2 set,6
Highly Incubated,6
I/4,6
SKULL 10% OSS.,6
medium-sized embryos,6
Column in the Catalog,6
thin sk.,6
suspected yearling,6
3 fresh,6
103 days,6
sm.sk.wind.pos.,6
commence,6
Skull 80% ossified,6
(?),6
adult; 58 day,6
Several Days,6
3 juveniles,6
about complete,6
"Large, soft embryos",6
4 larvae,6
"juv,",6
stillborn with egg sac,6
151 WEEKS,6
Slight trace,6
ADULTE,6
incubation marked on eggs,6
Fresh to well started,6
11 days postadult moult,6
30%,6
7-8 days,6
All Eggs: Fresh,6
5.21 months,6
>1 år,6
O,6
Im ?,6
Blood traces,6
2.23 months,6
21,6
foetus a terme,6
skull 20% ossified,6
developed,6
U-Chick,6
far adv.,6
wdw,6
"stage 32 of Gosner, 1960",6
U-Imm?,6
3-5 UNKNOWN AGE,6
Neotenic,6
Euring 3 | Euring 5 | Immadur,6
207 days,6
SKULL 75% OSS; NO BURSA,6
3Rd Summer,6
14.15 months,6
fresh to started,6
213 days,6
BURSA 4 X 4 MM;,6
18 YR,6
Fresh or Started (see remarks),6
"IMMATURE, SKULL COMPLETELY OSSIF",6
21 days,6
IMMATURE ; SKULL INCOMPL. OSS,6
over 2 days,6
NO BURSA; KSULL 100% OSS.,6
41 WKS.,6
Oss.,6
newly hatched,6
Deserted,6
124 WEEKS,6
7.5 years,6
97 adult,6
Embryos/nestlings,6
3 MO,6
About 8 days,6
[ad.],6
Skull 50% ossi,6
Ad ?,6
sk dbl,6
ASY by bill measurements,6
Third winter,6
Skull not oss,6
"G&D 30: larva straight, 3 gills, legs",6
definitive plumage,6
7.37 months,6
adult; 96 day,6
Feathered young,6
Gray pup,6
Adult + Juveniles,6
adult; 98 day,6
adult; 41 day,6
neonate; <1 day,6
adult; 7 yr,6
about 30%,6
"fresh, slight",6
adult; 139 day,6
very small embryo,6
10 UNKNOWN AGE,6
ad (10 mo.),6
fledged 3 young,6
4 days old,6
SKULL NOT PNEUM,6
2-3 yr,6
Ossification complete,6
Mostly begun,6
pipped,6
JUVENILE ; SKULL NOT OSS,6
number,6
HY; BURSA 6 X 6 MM,6
considerably advanced,6
asy,6
juvenile; juvenile; subadult,6
110 adult,6
4 years.,6
st.33,6
4Th Winter?,6
slight to small embryos,6
4.0 years,6
About 1/4 complete,6
Pul.,6
three or four days,6
6 years.,6
5-6,6
phases éclosion,6
10.38 months,6
after fourth year,6
5.23 months,6
