island,reps
Mt. Desert Island,2
Muang Dist.,8
Muara Island,1
Muck,2
Muckle Flugga,1
Muckle Green Holm,4
Mud,2
Mud I.,1
Mud Island,2
Mud Keys,1
Mudge Island,2
Mugeres Island,2
Muharraq Island,20
Mujeres,16
Mujeres Id.,2
Mukaishima,11
Muko-jima,3
Muko-jima Island,4
Mukojima,1
Mukojima Isl.,1
Mukoshima,3
Mukoshima Island,6
Mukura Isl.,2
Mulaku Atoll,10
Mulatypo Island,1
Mulberry Island,5
Mull,66
Mull Id.,2
Mullet Key,130
Mummy Island,1
Muna,5
Muna Island,1
"Muna, Pulau",1
Munia,2
Munia Island,1
Munyon Island [Pitts island],14
Murchison Island,1
Murcia,1
Murilo Atoll,78
Murilo Id.,10
Murray Island,104
Murre Rock,1
Murry Island,1
Murter,106
Murter Otok,1
Mururoa Atoll,753
Murvenjak Island,2
Musal Tivu,180
Muscat,26
Muschu,1
Muschu I.,2
Muschu Island,137
Muscongus Island,1
Museri Island,27
Mushroom Island,1
Musik,1
Musik Island,6
Muskeget,26
Muskeget Island,393
Muskegut Island,1
Muso,7
Mussau,46
Mussau Island,68
Mussel Rock,1
Mustang,17
Mustang Island,259
Mustasaari,1
Mustique,13
Mustique Island,29
Musvær,6
Muswar Island,7
Mutahi Island,1
Mutrah,32
Mutton Bird,4
Mutton Island,19
Muyua,12
Muyua [Woodlark],14
Mwali Island,1
Mwana Island,1
Mwand Peidak Island,39
Mweenish Island,2
Mwoakilloa Atoll,63
Mwokil (Mokil) Atoll,115
Mwokil Atoll,166
Mwudokalap,1
Myakojima Island,1
Mykines,2
Mykonos,3
Mykonos Id.,4
Mykonos Island,1
Mysol,2
Mysol Island,9
Mysore Island,1
Mytelene,1
Mytilene,1
Más Afuera,19
Más a Tierra,37
Méosnoum,3
Mílos,170
Möen I.,1
Mörkö,2
Møn,11
Møn Island,1
Mānana,2
Mūrītānīyā,1
N Batanta,2
N Soemba,2
N Sumatra,2
N coast Pulau Papan,1
N coast of Sao Vicente,1
N of Curacao,1
N of Platte Island atoll,1
N of St. Thomas,1
N of Sumbawa,1
N'Gor Island,5
N'gela,1
"N. Australia, C. York, Albany Isl.",1
"N. Britain, Blanche Bay, Isl. Ruluan",1
N. Celebes,1
"N. Guinea, Isl. Jobi",4
"N. Guinea, Vogelkop, Eiland Middelburg",1
N. Isl.,14
"N. Isl., Island Kapiti",1
"N. Isl., Kaitara Range",2
"N. Isl., Kapiti-Isl.",1
N. Luzon I.,1
N. Sulawesi,1
N. Sumatra,3
N.E. Madagascar,2
N.E. Sumatra,4
N.O. Azie,1
N.O. Sumatra,1
N.O. Suriname,3
N.S. Sumatra,1
N.W. Bali,1
N.W. Kust,1
N.W. Overijssel,39
N.W. Suriname,1
N.W. Taimyr,2
N.W. Thailand,1
NA,212302
NDjamena,3
NE Borneo,4
NE Taka Bone (Tiger Islands),1
NE Taka Bone Rate,1
NE coast,31
NEW GUINEA,36
NEW PROVINCE IS,2
NIAES,4
NW coast Spitzbergen (=Svalbard),3
NW of Sao Vicente,1
Na Foradada,1
Na I.,1
Na Mokulua,3
Nababuy Island,27
Nabek,7
"Nabo, ten westen van Nias",1
Nacula,2
Nacula (Nathula),6
Nadarivatu,7
Nadogu [Nandongu],1
Nadroga,10
Nadulao Id.,42
Naen Atoll,1
Naen Island,2
Naftan,1
Nagai,2
Nagai Island,21
Nagannu-jima Island,6
Nagasaki Prefecture,1
Nagashima Island,2
Nagu Island,1
Naha,1
Naha Bay,1
Nahe,2
Nahna Laud I.,6
Naiau I. [Nayau I.],1
Naigani,2
Naigani I.,50
Naigani Id.,2
Naigani Island,27
Naira Island,17
Naira island,108
Nairai,3
Nairai Island,2
Nairita Island,1
Naitaba,16
Naitasiri,5
Naitauba,4
Naitaumba,1
Naka Iwo Jima,1
Naka yai,1
Nakadori Island,1
Nakadori-jima,29
Nakagami,1
Nakaiwojima Isl.,4
Nakano,5
Nakano-shima,2
Nakanoshima,13
Nakanoshima I.,1
Naked Island,146
Nakhon Ratchasima,1
Nakoudo-jima,4
Naku Hiva,2
Nalogo Id.,2
Nalunaga Island,1
Nama,23
Nama Id.,6
Nama Island,14
Namalata [Malatta],3
Namalta,1
Namanee Island,6
Namara,7
Namaroc,1
Namdrik Atoll,2
Nameless,5
Namena I. [Namena Lala],2
Namenalala Island,2
Namhae-do,4
Namokuk Atoll,1
Namokuk [Namoluk] Atoll,54
Namoluk Atoll,137
Namoluk Id.,5
Namonuito Atoll,220
Namorik Atoll,25
Nampale Island,10
Namrock Island,2
Namu Atoll,67
Namu Island,4
Namua,40
Namuka,4
Namuka Island,1
Namuka-i-Lau Island,2
Namukailau I. [Namuka-i-Lau I.],2
Namukaka,2
Nananu-i-Cake Island,24
Nananu-i-Ra,2
Nananu-i-Ra Island,40
Nananu-i-cake I.,73
Nananu-i-ra I.,29
Nancowry,1
Nancowry I.,4
Nancy Cay,6
Nangalao Island,24
Nangka,1
Nanmatol,50
Nanmatol Atoll,31
Nannie Island,1
Nanoesa Islands,1
Nansei-shotō,14
Nanto,1
Nantou County,14
Nantucket,689
Nantucket Island,397
Nanuku Levu,1
Nanumea,126
Nanumea Atoll,9
Nanusa Islands,1
"Nanusa, Pulau-pulau",1
Nanuya LaiLai,1
Nanuya Lailai,2
Naos I.,3
Naos Island,6
Naozhou Dao,1
"Napoli, Golfo di",1
Napuka Atoll,12
Napuka I.,1
Naranjo,1
Naranjo Abajo,37
Naranjo Arriba,67
Naranjo Islands,3
Narara,1
Narboro Island,20
Narborough Id.,10
Narborough Island,15
Narborough Island (Fernandina),67
Narborough Isle,1
Narbrough Id.,7
Narcondam,7
Narcondam Island,10
Nardueis I.,42
Nardueis Id.,17
Nares Co.,2
Narugashima Island,7
Narushima,13
Narushima Isl.,11
Nashawena,16
Nashawena Island,30
Nassau,21
Nassau Island,12
Nassau geb.lijn km 5.1,3
"Nassaugebergte, km. 10,4",2
Natal,5
Natar Dac Island,8
Nathoulla I. [Nacula I.],2
Native Coll,1
Natividad,115
Natividad Id.,160
Natividad Island,3
Natoa,1
Natoa Island,2
Natoena,11
Natoena Eiland,1
"Natoena, eil. Bunguran",1
Natsatuk Island,1
Natuna,18
Natuna Besar,1
Natuna Islands,1
Natushima Island,3
Nauru,92
Nauru Atoll,1
Nauru Id.,20
Nauru Island,127
Naushon Island,719
Navarin Island,19
Navarino,31
Navarino Island,62
Navassa,227
Navassa I.,4
Navassa Island,960
Navassa Island.,10
Navatu,1
Navigator Island,1
Naviti I.,7
Naviti Island,5
Navutu Ira Id,61
Navutu iloma,17
Navutu-i-Loma,1
Navutu-i-Ra Island,12
Navutu-i-ra I.,14
Navy I.,2
Navy Island,28
Nawodo,1
Naxos,6
Naxos Island,2
Nayabo,5
Nayau Island,3
Nazca Ridge,8
Ndendo Island,331
Ndeumba Island,1
Neae Id.,7
Necco's Islands,1
Necker,4906
Necker Island,16
Necker [Mokumanamana],2
Necos,1
Nederland,1
Nederlandse Antillen,506
Negelobel,1
Negijima,4
Negit Island,17
Negras,1
Negro Island,6
Negros,5444
Negros  ?,2
Negros I.,1034
Negros ID.,2
"Negros ID., Negros Or.",5
"Negros ID., Negros Or. Prov.",1
"Negros ID., Negros Oriental",11
"Negros ID., Negros Oriental Prov.",2
Negros Id.,9052
"Negros Id., Negros Orient. Prov.",3
Negros Isl.,2
"Negros Isl., Negros Occ.",2
"Negros Isl., Negros Occi.tal Prov.",1
"Negros Isl., Negros Or.",2
"Negros Isl., Negros Or., Cuernos de Negros Mts.",1
Negros Island,2537
Negros Occidental Id.,2
Neil Island,4
Neira,2
Nelson,97
Nelson Island,56
Nema Island,9
Nemeji Id.,1
Nemou Id.,1
Nemou ou Saint Tomas Id.,4
Nendo,2395
Nendo (Santa Cruz),210
Nendo Id.,1
Nendo Island,15
Nendö,5
Nendö [Santa Cruz],1
Nengo Nengo I.,2
Nengonengo,11
Nengonengo I.,3
Nenoesa Islands,9
Nenoesa islands,1
Nenousa Islands,1
Neoch [Kuop] Atoll,4
Neosciocoris,2
Nepal,5
Nepean Island,7
Neptune Island,1
Nergros,1
Nero Bank,3
Ness Island,1
Nesøya Island,4
Netherlands Antilles,4
Netocia,1
Netuli,3
Neu Pommern [New Britain],3
Neu-Pommern,5
Neu-Pommern (= New Britain),1
Neu-hannover,2
Neu-mecklenburg,6
Neu-pommern,24
Neuirland,2
Neumann Island,3
Neupommern,1
Neville Island,1
Nevis,326
Nevis I.,1
Nevis Id,1
Nevis Id.,14
Nevis Island,492
New,15
New Britain,3928
New Britain I.,36
New Britain Id.,27
New Britain Island,665
New Caledonia,19512
New Caledonia I.,2
New Caledonia Id.,2613
New Caledonia Island,21
New Caledonia [Grande Terre],1
New Castle,1
New Foundland,3
New Georgia,899
New Georgia Group,10
New Georgia I.,9
New Georgia Id.,9
New Georgia Island,176
New Guinea,103649
New Guinea (?),2
New Guinea ?,10
New Guinea I.,79
New Guinea Id.,9086
New Guinea Island,2005
"New Guinea, Bivakeiland",1
"New Guinea, Regeneiland",1
New Guinea; Biak,1
New Guinea; Boo Island,1
New Guinea?,1
New Guniea,7
New Hampshire,1
New Hanover,4
New Hanover Island,10
New Hebrides,4
New Hebrides Group,130
New Inlet(=Pea I.),1
New Ireland,990
New Ireland I.,1
New Ireland Id.,2
New Ireland Island,362
New Island,78
New Providence,2720
New Providence I.,46
New Providence Id.,25
New Providence Island,1098
New South Wales,158
New Territories,33
"New York, Shelter Island",1
New Zealand,1273
New Zealand I.,5
New georgia I.,1
Newcastle Island,1
Newfound Harbor Keys,4
Newfoundland,1428
Newfoundland Island,713
Ng'edobel Island,1
Ng`edobel Island,5
Ngadarak Reef,261
Ngake Takuma,3
Ngalo Island,366
Ngamba,35
Ngamia I. [Qamea I.],3
Ngarakabesang (Arakabesan),1
Ngarakabesang Island,162
Ngarakabesang [Arakabesan],4
Ngarchelong,218
Ngarchor,56
Ngaremediu Reef,2
Ngaremlembui,1
Ngargol,1
Ngargol I.,17
Ngargol Island,54
Ngaruangl Atoll,13
Ngaruangl I.,47
Ngaruangl Reef,44
Ngaruktabl,32
Ngatik Atoll,4
Ngatik Id.,34
Ngatpang,1
Ngau,187
Ngau I. [Gau I.],4
Ngau Island,4
Ngcheangel,1
Ngcheangel Atoll,51
Ngcheangel Id.,112
Ngcheangel [Kayangel] Atoll,71
Ngcheangl Island,2
Ngchelobel,4
Ngchus,2
Ngeanges,33
Ngeanges (Gaiangas),3
Ngeanges Id.,26
Ngeanges Island,73
Ngeaur,106
Ngeaur Id.,90
Ngeaur Island,12
Ngeaur [Angaur],64
Ngedbus Id.,38
Ngedbus Island,2
Ngedebus,47
Ngedesakr Id.,2
Ngedobel,1
Ngella Island,10
Ngelobel,4
Ngemelachel,134
Ngemelachel (Malakal),56
Ngemelachel Island,127
Ngemelachel [Malakal],15
Ngemelachel [Malakal] ?,2
Ngemelis I.,168
Ngemelis Island,1
Ngemlis,1
Ngemlis Island,27
Ngemlis [Ngemelis],1
Ngerchaol Id.,25
Ngerchaol [Ngargol],3
Ngerchong,6
Ngerchur,52
Ngerdis Id.,3
Ngeream,1
Ngerebelas Id.,19
Ngerechong,5
Ngerechong Id.,264
Ngerechong [Ngeregong],12
Ngerekebesang,28
Ngerekebesang Id.,391
Ngerekebesang Island,83
Ngerekebesang [Arakabesan],51
Ngerekebesang [Arakabesan] I.,6
Ngerekebesang [Arakebesan],4
Ngerekeklau,2
Ngeremdiu,3
Ngerenail,1
Ngeriheu I.,16
Ngeriungs Id.,1
Ngerkebesang,1
Ngerkebesang Island,4
Ngermalk,5
Ngermalk Id.,70
Ngermalk Island,9
Ngermeaus,3
Ngermeaus Id.,25
Ngermeuangel Island,4
Ngermeyaus,1
Ngerreru,38
Ngeruchubtang Id.,23
Ngerukeuid Island,32
Ngerukeuid [Orukuizu],63
Ngeruktabel,277
Ngeruktabel (Urukthapel),51
Ngeruktabel I.,1
Ngeruktabel Id.,174
Ngeruktabel [Urukthapel],48
Ngeruktabl island,2
Ngeruktable,4
Ngeruktable Island,1
Ngerur,2
Ngesbokel Id.,8
Ngesebokl,14
Ngeteklou (Gologugeul),10
Ngetik Atoll,7
Ngetmeduch Island,3
Nggatokae,1
Nggatokae I.,1
Nggatokae [Gatukai],71
Nggela Island,1
Nggela Islands,1
Nggela Pile Island,134
Nggela Sule,13
Nggela Sule I.,21
Nggela Sule Id.,2
Nggela Sule Island,205
Ngiramaous,1
Ngis Id.,8
Ngkesill Id.,33
Ngua,1
Ngualito,44
Ngulu,2
Ngulu Atoll,48
Ngulu Id.,10
Nguna,21
Nguna Island,1
Ngurukdapel Island,22
Nguruwe Island,1
Ni`ihau,57
Nias,34
Nias I.,1
Nias Island,1879
"Nias, Pulau",2044
Niau,221
Niau Atoll,58
Niau I.,4
Niau Id.,5
Niaufou I.,3
Nibong Island,1
Nicaragua (Pacific),1
Nichol Island,90
Nicholson,9
Nicholson Island,14
Nickerie,102
Nicobar,11
Nicobar Eilanden,1
Nicobar I.,1
Nicobar Island,2
Nicobar Islands,3
Nicolas Cay,2
Nicoman,1
Nicomen Island,1
Nie Id.,3
Nielson,3
Niemon-jima,3
Nieu I.,1
Nieuw Britain,5
Nieuw Caledonië,6
Nieuw Guinea,923
Nieuw Guinea (Zuid?),2
Nieuw Guinee,1
Nieuw-Caledonië,4
Nieuw-Guinea,28
Nieuw-guinea,150
Nigei Island,12
Night Island,8
Nightingale,4
Nightingale Id,23
Nightingale Island,148
Nightingale Islands,1
Nightingale sland,2
Nihiru,8
Nihiru Id.,1
Nihoa,1936
Nihoa Bank,1
Nihoa I.,1
Nihoa Island,8
Nihon,1
Nii Shima Id.,1
Nii-jima,3
Nii-jima Island,29
Niihau,14335
Niihau Id.,25
Niijima,4
Nikko Island,1
Nikuhatu Id.,9
Nikumaroro (Gardner Island),6
Nikumaroro (Gardner) Atoll,12
Nikumaroro Atoll,4
Nikumaroro [Gardner] Atoll,3
Nikunau,3
Nil Desperandum,10
Nila Island,1
"Nila, Pulau",3
Nilandu Atoll,1
Nimoa Island,1
Nimowa Island,35
Nindano,1
Nine,1
Ningaloo,1
Ninigo Atoll,168
Ninoshima,5
Nishi-jima,1
Nishijima,1
Nishino-shima,2
Nishinoshima,1
Nishinoshima Island,8
Nishinoumi-jima,1
Nishinoumishima,4
Nisida,2
Nisida Island,2
Nissan Atoll,1
Nissan Island,33
Nisís Moní,1
Niti,1
Niu,2
Niuafo ou Island,2
Niuafo'ou,267
Niuafo'ou Island,101
Niuafoou,6
Niuafoou Island,1
Niuafou,1
Niuafo‘ou,1
Niuatoputapu,64
Niuatoputapu I.,1
Niuatoputapu I. (Keppel I.),4
Niuatoputapu Island,241
Niue,59
Niue I.,76
Niue Id.,1
Niue Island,1205
Niutao,1
Niutao Atoll,6
Niutao Island,12
Niwe Island,1
Nizki Island,2
Niévès,1
Nkasa Id.,1
Nkose Island,2
Nkosi Island,2
No Man's Land,4
No Mans Land,11
No Mans Land Islet,15
No Name Cay,10
No Name Key,259
No Name Key Id.,7
No Shima,10
No island,1111
No island (Belize),100
No island (Panama),7
No-name Key,4
Nocra,1
Nocra Island,3
Noehoetjoet,4
Noesa (Nusa ?) Kembangan,1
Noesa Touloen,1
Noesa laoet,1
Noesaela,1
Nogas Island,4
Noho-jima,2
Noho-jima Island,1
Noir,11
Noirmoutier,1
"Noirmoutier, Île de",2
Nojima,3
Nok,2
Nokunono,1
Nolsoy,10
Nom Island,1
Nomans Land,2
Nomans Land I.,1
Nomans Land Island,5
Nomijima,1
Nomuka,29
Nomuka Island,76
Nomuka iki I.,1
Nomwin Atoll,152
Nonamasset Island,1
Nonamesset,17
Nonamesset Island,82
Nonesuch Archipelago,1
Nonoc Island,1
Nonocnocan Island,1
Nonouti,8
Nonouti Atoll,20
Nonsuch,45
Nonsuch I.,2
Nonsuch Island,550
Nonsuch Island (Nonesuch Island),9
Noord Beveland,40
Noord Celebes,1
Noord Eiland,1
Noord Sumatra,6
Noord Tanzania,1
Noord-Holland,30
Noord-Island,2
Noord-eiland,1
Noordbeveland,2
Noorder Eiland,1
Noordoostpolder,10
Nootka Island,2
Nor Yungas,1
Nora Island,3
Nord,1
Nord Island,2
Nord-Est Madagascar,4
Nord-Est de l'Asie,2
Nordaustlandet,6
Norderney,6
Norderoog,7
Nordyke Island,4
Norfolk,296
Norfolk Eiland,3
Norfolk I.,1
Norfolk Isands,1
Norfolk Isl.,3
Norfolk Island,567
Norfolk Ridge,1
Norfolk or Lord Howe Island,1
Norkra Island,4
Norman,12
Norman Island,84
Norman's Pond Cay,50
Normanby,66
Normanby I.,1
Normanby Isl.,2
Normanby Island,592
Normandy,1
Normanna,3
Normans Pond Cay,78
Nornan Island,1
Norte Chincha,4
North,52
North  Island,2
North America (Pacific),1
North Andaman,1
North Andaman I.,6
North Andaman Island,97
North Andamans Island,1
North Andros,109
North Astrolabe Reef,80
North Bass Id.,43
North Bass Island,24
North Bimini,162
North Bimini I.,2
North Bimini Id.,1
North Bimini Island,1
North Burias,1
North Button Id,1
North Caicos,27
North Caicos Island,8
North Carolina,5
North Cat Cay,8
North Cay,6
North Chincha Id.,6
North Chincha Island,1
North Coronado Id.,24
North Coronado Island.,10
North Direction Island,84
North Elbow Cay,38
North Eleuthera,7
"North Falcon Island, Palm Islands",1
North Farallon Island,1
North Gigante Island,2
North Gigantes,1
North Gooseberry,1
North Grange Island,1
North Hampton,10
North Haven,96
North Haven Island,171
North I.,68
North Id.,6
North Imma,3
"North Isl., Isl. Kapiti",1
North Island,10287
North Island [Te Ika-a-Māui],12
North Iwojima,1
North Keeling Island,1
North Keppel,1
North Keppel Island,1
North Key,1
"North Kuriles, Horomushiro I.",34
North Maalhosmadulu Atoll,6
North Male Atoll,374
North Malé Atoll,14
North Marble,3
North Okinawa,1
North Otter Island,2
North Padre Island,1
North Pagai,23
North Pagai Island,84
North Papala Id.,11
North Partida Id.,100
North Pender,17
North Pender Island,9
North Plantation Key,2
North Plaza,3
North Reef,2
North Reef Island,3
North Rock,12
North Roe,2
North Samar,1
North San Lorenzo Id.,41
North Sea,1
North Sentinel Island,1
North Seymour,4
North Seymour Id.,1
North Seymour Island,63
North Stradbroke Island,16
North Todos Santos Id.,11
North Topsail,1
North Tubbataha Reef,5
North Twin Island,25
North Ubian,6
North Uist,81
North Uist (North Vist),1
North West Island,12
North island,6
North-East Mallorca,1
North-Sumatra,1
Northbrook Island,3
Northeast Cay,2
Northern Iceasea,1
Northern Island,6
Northern Luzon,2
Northern Mariana Islands,1
"Northern Mariana Islands, Rota I.",1
Northern Territory,28
Northumberland,12
Northumberland Island,2
Northwest,1
Northwest Anacapa Island,1
Northwest Hawaiian Islands,5
Northwestern Hawaiian Islands,190
Northwestern Islands,2
Norton Island,15
Norway,1
Norwethel,1
Nosa Laoet [Nusalaut],4
Noshima Island,2
Nosi Be,7
Nosi Be I.,1
Nosi Faly I.,1
Noss,35
"Noss, Shetland Islands",3
Nossi Be,4
Nossi Bé,26
Nossi Bé Isl.,1
Nossi Falie,1
Nossi Falli,1
Nossi Faly,9
Nossi tali,1
Nossi-Be,531
Nossi-Bé,14
Nossi-Faly,2
Nossi-Taly,1
Nossi-be,4
Nossi-be Island,2
Nossi-bé,9
Nossibé,1
Nosy Ambariobe,132
Nosy Ambariovato,1
Nosy Ankao,11
Nosy Ankazoberavina,3
Nosy Antanimoraё,9
Nosy Be,848
Nosy Be I.,9
Nosy Be Id.,211
Nosy Berafia (Nosy Oves),13
Nosy Boraha,2
Nosy Bé,22
Nosy Faly,14
"Nosy Faly (Nossi-Faly, Isla Faly)",1
Nosy Iranja,10
Nosy Kisimany,4
Nosy Koba,3
Nosy Komba,132
Nosy Lava,3
Nosy Lokaro,1
Nosy Manampaho,10
Nosy Mangabe,84
Nosy Mangabe I.,1
Nosy Manomboy,5
Nosy Mitsio,23
Nosy Ngontsy,58
Nosy Ratsy,3
Nosy Sainte Marie,10
Nosy Sakatia,13
Nosy Tanga,18
Nosy Tangam,12
Nosy Tanikely,1
Nosy Tanikely Id.,7
Nosy Tany-Kely,105
Nosy Taolankena,3
Nosy Ve,5
Nosy Vorona,3
Nosy-Be,7
Nosy-Boraha,3
Nosy-Bé,3
Nosy-Faly,1
Not on Sheet,7
Not on sheet,113
Noto,4
Noto-jima,39
Notojima,4
Notonecta,2
Nottingham,1
Nou,1
Noumea I.,3
Nouméa,18
Noutie Id.,2
Nouvelle Bretagne [New Britain],2
Nouvelle Guinée,74
Nouvelle Irlande,10
Nouvelle-Bretagne,45
Nouvelle-Calédonie,151
Nouvelle-Guinée,2
Nouvelle-Irlande,8
Nova Scotia,7
Novaya Zemlya,9
Novaya Zemlya (Novaia Semlje),1
Novaya Zemlya (Nowaia Semlia),2
Novaya Zemlya (Nowaja Semlja),14
Novaya Zemlya Island,2
Noyes,4
Noyes Island,111
Nozaki-jima,12
Npungutiachi Island,1
Nu'ulua,4
Nu'usetoga Island,15
Nu'utele,1
Nu'utele I.,1
Nu'utele Island,28
Nu`ulua,4
Nu`utele,6
Nuakata Island,4
Nuapapu Island,6
Nub Island,2
Nubiam Island,4
Nubië,2
Nueva Esparta,64
Nuez,1
Nui Atoll,4
Nui Island,24
Nuka,5
Nuka Hiva,27
Nuka Hiva I.,35
Nuka Hiva Island,7
Nuka Island,10
Nuka-Hiva Is.,1
Nukahiva Island,4
Nukapu,1
Nukoboro Island,1
Nuku,1
Nuku Hiva,4553
Nuku Hiva I.,38
Nuku Hiva Id.,19
Nuku Hiva Island,42
Nuku Id.,47
Nuku Island,2
Nuku hiva,3
Nuku_Hiva,81
Nukuatea,1
Nukufetau,4
Nukufetau Atoll,1
Nukuhiva,863
Nukuhiva I.,31
Nukulau,2
Nukulau I.,171
Nukulau Id.,1
Nukulau Island,7
Nukumanu,12
Nukumbasanga I.,1
Nukumbutho Island,10
Nukunamo,29
Nukunona Island,2
Nukunonu,151
Nukunonu Atoll,60
Nukuoro Atoll,304
Numfoor,35
Numfoor Island,3
"Numfoor, Pulau",21
Numfor,23
Nunakita Id.,7
Nunatarsuaq,1
Nunivak,2
Nunivak Id.,58
Nunivak Island,895
Nunjack Cay,14
Nunukan,8
Nunukan I.,1
Nunukan Island,10
Nupani,1
Nupani Atoll,1
Nupani Id.,3
Nupani Island,2
Nurse Cay,21
Nurutu Island,4
Nusa,3
Nusa Barung,15
"Nusa Barung, Pulau",2
Nusa Island,7
Nusa Kambangan,23
Nusa Lain,3
Nusa Lembongan,3
Nusa Penida,24
Nusa Tenggara,2310
Nusa Tenggara Timor,17
Nusakambangan,64
Nusalaman Island,30
Nusalaut,1
Nushima Island,18
Nusi,5
Nuu Ami Id.,9
Nuu Ana Id.,1
Nuu Id.,5
Nuulua,18
Nuutele,61
Nuweiba,26
Nuweiba El Muzeini,50
Nu‘utele,17
Nyamuk,3
Nyange Island,1
Nyange Reef,1
Nzwane,6
Náxos,83
"Náxos, Nísos",1
Nísos Amorgós,5
Nísos Kos,8
Nísos Kríti,1
Nísos Levkás,4
Nísos Náxos,4
Nísos Páros,1
Nísos Póros,8
Nísos Salamís,1
Nísos Sámos,4
Nísos Tínos,3
Nísos Ándros,1
Nólsoy,1
O Shima,6
O'Brien Island,3
O'ahu,33
O-shima,8
O. Borneo,11
O. Java,4
"O. Java, Zuid-Banjoewangi",1
O. van Billiton,1
ORCAS IS,1
O`ahu,16226
Oahu,140728
Oahu I.,1
Oahu Id.,443
Oahu Island,120
Oahu or Hawaii,6
Oak,3
Oak Island,13
Oba-jima,5
Obeani [Cyprian Bridge I.],3
Obi,77
Obi Besar,10
Obi Bessa,3
Obi Island,169
Obi Island ?,1
Obi Islands,255
Obi Latoe,3
Obi Lattau,14
Obi Lattau [Obilatu],7
Obi Lattoe,3
Obi Lattou,2
Obi Lattou [Obilatu],1
Obi Major,32
Obi island,7
Obi latoe,2
Obi lattau,1
Obi lattou,7
Obi major,22
"Obi, Kepulauan",40
"Obi, Pulau",83
"Obi, Selat",1
Obi-Latoe,4
Obi-Major,20
Obi-latti,1
Obi-lattu,1
Obi-major,2
Obilatu Island,1
"Obilatu, Pulau",27
Obira Island,2
Obispo,2
Observation Island,1
Observatoriya Island,1
Observatory Island,19
Ocean Island,1
Ocean Island (=Banaba),6
Ocracoke,7
Ocracoke Island,22
Ocracoke Island (Okracoke I.),1
Oedemera,3
Oeliasers Uliasers Island,2
Oeno,6
Oeno (Oeno Atoll),3
Oeno Atoll,227
Oeno Island,90
Oesel,1
Off Cebu Island,1
Off Choshi,5
Off Esuzaki,4
Off Fujikawa,2
Off Fujikawa  Suruga Bay,2
Off Fujishima,1
Off Hakui,1
Off Hamamatsu,1
Off Hanasaki,1
"Off Hota, Kyonanmachi, Awa-gun",1
Off Itoman,2
Off Itoman -70m,2
Off Iwauchi,3
Off Izuoshima,1
Off Karafuto,3
Off Kinkasan,1
